period,stock_thousand_barrels,source_record_sha256
1983-01-07,326701,0656f86aa90bb57ddc475b1cb11e5e1d8bdcad9a9f20c483d87d1fac3f32f8c6
1983-01-14,339028,4b577087a54d3b7db298664602f243db6696c5318f75aea928cdd6c139ba77d8
1983-01-21,334178,ca84ec20edfa25943353aa49133b94820a0ee1a1baf8162992f255758b0aa290
1983-01-28,339617,807b8fdaf8f3dc487d5603f1a0b9ba87546f2f6199b22c576cf5b09280b2a33e
1983-02-04,332527,fc40a988449736872d35b78dfcac5d041822528fc3d50e327abd4c1a3d26681a
1983-02-11,338719,2fd7c3f0a6338a134dc2a39847ae7387e805814981a3cfab2ba26de68d1f97e0
1983-02-18,342040,3c41704c551604563603be461ca41362dfabdeb55b676db926feb6006fe2fe4e
1983-02-25,349452,fce2ea89f82545eae35aaa1eed8b0f2ec3d1ab26ee569f6eaf0f1fcc171b41e0
1983-03-04,339216,e4cd01df4f1b2406c1211c85a1805d6a2043b50a164b5f81087f4e120f55439d
1983-03-11,341753,30baec5f2a17dc04b342e23ff785e62083d2854df9800c3f86122f99c7dfd36a
1983-03-18,335901,a75dbefdab78ebeb99f33342910e9e7a8a5dc96cf39e88e611d971580c4b062b
1983-03-25,337155,15a2dfcf2088aa2b2fa16206cd325ed60a4bd1ad237264ac77580871a089e236
1983-04-01,331215,6f1657b2dd705e1fa8bf790ee362d8928d8f80b4b65b5b9b7886ab26223fb4b3
1983-04-08,335263,a4f5594004d04f0422218dbfc4c82573aa276151507e42fa673b8907b0e17fc6
1983-04-15,340539,fbace60adfc94d78bf3c0442d97d1c3da6f758d691e49111063bf9574e2bc112
1983-04-29,342707,d9e2f41af1f055c156b433c674a926b821790d7b2a261cc9799e8e089ce205d3
1983-05-13,342703,bd1a8cd91c80c8ad150748e77715a330a7623a5f3075a4094d58718ff217b943
1983-05-20,345545,9d575c2a5400d035eafe89f506fc7b370cba20ab9db59ce0e55de9e399b544de
1983-06-03,334607,e5d051193c3af9c1c3b5048dec1cd03d637aff70df063eff8caeb50fb582af45
1983-06-10,333407,27df6c1f5664b87d0471cc67a02182a537d920f560bef7224606128883030bf5
1983-06-17,332713,6ab2034563a95d100a0f35678c2cc138cf1c219d742247ea8cb8f43722de1057
1983-06-24,331611,8f27c5f4c74943dfc2a7864930c3d66d7312a4cb73861c6b639e11f93b0c1290
1983-07-01,333387,8c76fe9d35ac9882ee7aee4313b0320adcd3a89ab6457ee268946bfbaa9e4ac1
1983-07-08,326776,d0c7d6ae34fc9268b1c38f8864cebca4dc38096faf5359310d4dea5d71c38c80
1983-07-15,324265,f8d91c6e7abfa639da094342cbf0f94cf5d084506f4b682e31c8c10770411c6c
1983-07-22,323643,4123f9d1be40c8cdd3dbfc20abbdc82c4a2cf6e89cb71e02b23dfbc498868e1f
1983-07-29,326267,df9145e93e43c80bc09257bcba0e5cdf89d963d5cbfc43103a8edb28fc52b5dc
1983-08-05,322642,e7592044bf8b9f7afa788364e9706d0581ede6f1ffd2e4e36ce7b76a368f96d0
1983-08-12,314861,de6a6835d04945fc6ec09d7e93cb89dde5221543e52b7d273381b9289d26f30b
1983-08-19,320879,1623314607a06044dc9220419f1003bc70c816de737f276629169a1dfa05f9a2
1983-08-26,325015,a489180071c0263f1df893d37467c5a38e37d71fb613b224f05b1dce55eb3e43
1983-09-02,328895,d7aa56aa5d7b9a41dc97a870d9586a78551323aecca1fa96edbb27be8cb5d5a9
1983-09-09,326370,0843cd602bd04943944299cde2f728f423129611b1051cbd2e0fee7f1bea78c0
1983-09-16,328092,dc70704f22124de0a4618943ad91ed00b6441da0469b3ceb9243e2a575a75824
1983-09-23,328203,f699b8cb4e17838c7e5f17860c1178640ce31b2b317929e4836f2cc5c49b31f1
1983-09-30,329028,d3a93c14100fc405c7d6394f11935f8e6984f9cbcf19aedaddb1dfe59502b123
1983-10-07,331723,36693b01bc2740deb31ed22569deab7658d6e04a6af04a1ba4102c133b462668
1983-10-14,334292,e5a4bf49f3d94b33f41ac0897585e071496511468ad355a150c2046a7856322b
1983-10-21,331681,5e907b7720408c4392c743fc744f2942a58a1a1a178bd97cd26aa3ec493d2d0d
1983-10-28,324210,0fa4831e6e9f80f80a716bbbc47a73af44fb5ef27e2d14e026af94329ba2696e
1983-11-04,335837,dba08c7b43d7afdc289c44ca6c18843ef7660e5de958c1268030486777727d8b
1983-11-11,339341,220b37e4e86e599023ec67cb80f18f6519bb33c7f85c0d6b8d3bf4cf5d5cf1c4
1983-11-18,334859,586d85617279ca324e9914cc5953c60f552f411007cdefd2591a307b602322a9
1983-11-25,330704,f9a56171c73b091d899fd16884c89641e097bd8195cd56ce290db9760ca5e36c
1983-12-02,326264,265ba588cb47ddab94c906a866f66209520871a1122e619816527368727035b2
1983-12-09,332192,74b16cb4aba1f54d4de0a69e25ccd86d541984921334ef2d6df80d60624c25f5
1983-12-16,330911,f338a88d2f8d73bcced5e27baf50a0bbae4656ab44903b60a6214237761b0f0a
1983-12-23,326469,7305f789e1d03e2e5f18136721557a89e51e6512f9ca2a85b3cf4f2e42754713
1983-12-30,327028,330c6f34543ebcbfd90f339602450d5309e49c384f1c3dbff87f362b9e394425
