period,gdp_millions_current_dollars,source_series_code,source_table_id,source_line_number,source_record_sha256
2025-Q1,30042113,A191RC,T10105,1,d722bf0205eb82a9a4ab121d86771d63550a57198dabb25614d362d10e77c75f
2025-Q2,30485729,A191RC,T10105,1,12b21f71365a96c26067acbdf8e36a8ebb0795247331fc0e4e6cfb74bfe04039
2025-Q3,31098027,A191RC,T10105,1,6ac67bb835b2efa913afdd60cceb15876f0f0edfc61ff87ca5d23a86988f4648
2025-Q4,31422526,A191RC,T10105,1,f04bf8dd992831879358035852eb89cdf20dfc9436b0feeaa47e22f127468315
