period,sofr_percent,percentile_1_percent,percentile_25_percent,percentile_75_percent,percentile_99_percent,volume_billions,revision_indicator,footnote_id,source_record_sha256
2023-02-17,4.55,4.47,4.53,4.58,4.64,1209,,,33fab1b91c48dd041418f454e0eee2eb1804e65f6bd717d317016da8cb901067
2023-02-21,4.55,4.46,4.53,4.57,4.62,1164,,,60722488ae33a9e50d0d40178320a2d51f2ba2a66ebe0bfd5b0ff9f937b36c12
2023-02-22,4.55,4.47,4.52,4.57,4.62,1129,,,c11cc86937e4ccdc914f3a8d053594c805d78e7cea19ff18b12ea6fbb80ab4c4
2023-02-23,4.55,4.45,4.52,4.56,4.61,1137,,,d449b3110247339acd59ae6b646d4b25aab309a504d2d2b1281055c50ef11583
2023-02-24,4.55,4.45,4.52,4.56,4.61,1122,,,e31d44dbf00a99955b90a955438b3ca5a0a06d72b2695001ad2e861d64f6ec48
2023-02-27,4.55,4.45,4.52,4.57,4.62,1145,,,45f5d4104b1b89b40d3f6221b697cfbb9c989df1fd7f218b5d9c9b40db8f7716
2023-02-28,4.55,4.35,4.53,4.59,4.64,1230,,,508cb71f1fb801e0c1ec24099bec936e2d50fef2f334432d2633d80bb099c2cb
2023-03-01,4.55,4.46,4.52,4.58,4.63,1172,,,e13908126e87c4c83d85e4536f133f5ca6641b225b28614b306463a97703a1dc
2023-03-02,4.55,4.48,4.52,4.58,4.64,1150,,,65872957ff2e31bed65e3ed52455c0413f36dfeff71caed9c7eb5e97059e352a
2023-03-03,4.55,4.47,4.52,4.57,4.62,1120,,,1588b6cb71bc4f131457d8f251708f2630bb8a3d650ac05567674db7edda3775
2023-03-06,4.55,4.47,4.52,4.56,4.62,1129,,,43796dfb07c84dd61d7d499f7f936e449c77170009a2ecae2f719907d8816f4f
2023-03-07,4.55,4.48,4.52,4.56,4.61,1151,,,02133d9b365fb36378327563af543aa1b31935ed2359a3ceb2e02a1eaeea66fd
2023-03-08,4.55,4.48,4.52,4.57,4.62,1096,,,ddd39adc59b1a4c2f868219a5022b4202fb427533a2ec45dc083b021be0ce720
2023-03-09,4.55,4.48,4.52,4.56,4.62,1120,,,42fa40541c60b8d4a8f896c689bee64ab4a4ffe56ca9057880812d5cb140dcc2
2023-03-10,4.55,4.46,4.52,4.57,4.61,1088,,,027dc6f5661a7bcd0197ef53577c91a4676871242276f78e11dad0e31114347f
2023-03-13,4.55,4.46,4.52,4.58,4.63,1148,,,976450a8588d9c9305b243fc02a4425c3edfd50b746577c7760d015934ec231d
2023-03-14,4.55,4.4,4.53,4.6,4.69,1203,,,e3e944c514477d7a2da790d6de5aaaefc4ea11e21644e464f7a3d601c7942dc5
2023-03-15,4.58,4.45,4.56,4.66,4.72,1252,,,50aaa94d76fc327b3363ecf9e6542690cd72ed140680391133db58ef1e79ed73
2023-03-16,4.57,4.49,4.55,4.62,4.69,1272,,,d2b45b2e0f55c5dda7b18f6ef4cb63b7f8a32088153decfe1606de4cae876c7a
2023-03-17,4.55,4.47,4.55,4.59,4.64,1265,,,13d3c8fc706e1888f5f4c33b7d67c3627b2ec1a1345b68868fc67b626dfdc997
2023-03-20,4.55,4.45,4.54,4.58,4.63,1288,,,a96f5635abf28b0f0260241d21b8c2fde78d6dff914df52a92b69014350b5b64
2023-03-21,4.55,4.48,4.53,4.58,4.63,1247,,,88d0283cdea8548d429cd0ce573d8b224cb744d9c387a74f35a9a8861e5cf632
2023-03-22,4.55,4.5,4.54,4.58,4.63,1203,,,0de80a99a6ff41ce12537f2dcf2f923a083805803b6dcac2a3ddd8260994d531
2023-03-23,4.8,4.56,4.79,4.84,4.88,1355,,,a9f3e57a2dc8ee7d30dfb00457352fc4a3564584c3f33a7fe9cbc03f49103613
2023-03-24,4.8,4.75,4.8,4.86,4.9,1290,,,baca96cc7882a7c9b608166493029f37b54e25a305851c9e362ce4af3d6dccf8
2023-03-27,4.81,4.75,4.8,4.88,4.95,1365,,,a400190482257fc7b947e832b0d473ed6bab77773cc9ec0436a317afccb91802
2023-03-28,4.84,4.75,4.8,4.92,4.97,1345,,,2923d7ace441862e8f153231001992a3262ae9d1f8d034fc1c209dd4e9223596
2023-03-29,4.83,4.75,4.8,4.89,4.95,1287,,,3d1577385bd961017cce9a3e64055a092f954cba9ff748bcb9bc6aaa07265b86
2023-03-30,4.82,4.75,4.8,4.89,4.93,1319,,,c105d4ae4ac247b7cf4ba65ff2c1ddbe711d2ccb027db3be0605f84a243dceee
2023-03-31,4.87,4.75,4.8,4.93,5.0,1408,,,5398e03ee6abcbd7d358172ea54ae5fe9acfa7fb426a88fc04f0ab2b839cf774
2023-04-03,4.84,4.75,4.8,4.9,4.97,1477,,,a43f2145dda69d34891b69f207d7f16341aa2ad3a19c5c1290aec4d0a7863f41
2023-04-04,4.83,4.75,4.8,4.9,4.95,1427,,,c4fb532d810831a0b06b8fd30c1fafc147476647100a970bf8bd0c7b1b928f94
2023-04-05,4.81,4.75,4.8,4.88,4.93,1427,,,8f500398876c30b8c61aaa68e6c52b17c22a44595a6828dea88d9d2231122f46
2023-04-06,4.81,4.75,4.8,4.87,4.91,1431,,,2129d117c9c1fa8d756e0ebc652c026670b1e891e1309291faa9f8531a521dfe
2023-04-10,4.81,4.6,4.8,4.86,4.91,1366,,,e42ddd163c2b74c8e1c9e37104f9f409075ccf1154b295757d0123a559bc5f57
2023-04-11,4.8,4.75,4.8,4.85,4.9,1365,,,a7fc23d30e8b8996739e0726b504a24b364c134e23943c2a2a1eb2cdbfc97d67
2023-04-12,4.8,4.74,4.78,4.83,4.88,1358,,,47f98fc36477ca7d3b8813d6a6cfab26d4b3e9816b2a1443e4b4fe34ea79aca2
2023-04-13,4.8,4.74,4.78,4.83,4.92,1378,,,2c3efb31f4054306c35309153cc59d78d2b40213401cc23c2df8eb201ce6607f
2023-04-14,4.8,4.74,4.79,4.84,4.88,1312,,,97111e2b12143ff9c0c645bd8596f89aa25ca5a5f3ae0898d16e73cdc9caa76b
2023-04-17,4.8,4.74,4.79,4.85,4.89,1406,,,65bbf96e9d91486ca050a579197e477aa2a079c3085867fdecf5605d7d8abb9d
2023-04-18,4.8,4.74,4.79,4.85,4.9,1364,,,521a92c69b23332ec22d700571a3faac1b55e1fdddb0b6aa7356bebc530a739b
2023-04-19,4.8,4.73,4.78,4.83,4.88,1307,,,11e96a1102931159b3f5b35fa40a688e58f179093032347725fe9f33a76407e4
2023-04-20,4.8,4.72,4.77,4.81,4.87,1281,,,2a03ca11f0a3516452c076139b7e3ea72e36a75ff6d1cc2b94a8d540b6e26883
2023-04-21,4.8,4.72,4.77,4.83,4.87,1324,,,e9a3a434550668333252333bf8f0cbffa20b8dc2b35f9528d2e85b83df4adc92
2023-04-24,4.8,4.73,4.78,4.84,4.88,1298,,,2c7d9532b27039fc9831a73312abfd5cc0806f3fe3585717a8abae5dfc1c5b9b
2023-04-25,4.8,4.74,4.79,4.85,4.89,1329,,,67ce8136ecb1fddecb3539ff4a7cd35ba499493c6445d8fd1d629e8867bc3674
2023-04-26,4.8,4.74,4.79,4.85,4.89,1345,,,0fe1e8c2a93d5b0b021be3edaeb89b9ba6b13adc2584933d341d006b2cda3f8e
2023-04-27,4.81,4.74,4.8,4.86,4.9,1337,,,2067c65b364dfa9f912bd016d5817f4d3eb0e5b5579c84d627088565bab7460b
2023-04-28,4.81,4.75,4.8,4.87,4.92,1378,,,8310c7fb00a7772c1f0cc32e3f64147f105a7f8f3cb9fd59ffa9b4caf38c89c0
2023-05-01,4.81,4.75,4.8,4.87,4.91,1577,,,0c72b1bbadf339f15e609eaf1801eed37d5653fed211dee234692c155212a667
2023-05-02,4.81,4.75,4.8,4.87,4.91,1537,,,294a2b53dfa61de2c2e6b47e11d509088a798f60889b143be26122f7ddfe4484
2023-05-03,4.81,4.75,4.8,4.87,4.92,1544,,,9c7bad96446e4c08208b9667034745dced2f7d64e1631b4b0f6c2e6e6bbd9be0
2023-05-04,5.06,4.82,5.05,5.13,5.17,1590,,,0435baa0133b40731dcdbb0b06399a323180fe14febf68056cc413ee75bb3484
2023-05-05,5.06,5.0,5.05,5.13,5.18,1517,,,5e793b24119375980f0ec6e9a86d5b52bae894e9ffd194b6de7d9bbc5878eb62
2023-05-08,5.06,4.99,5.05,5.12,5.17,1497,,,a8ce8095c8769b4cb20435b40af5c52b1c64877285c76eed5f9b2379d68aec83
2023-05-09,5.06,5.0,5.05,5.12,5.17,1482,,,0f310174af0f70ce93b168c0bba4b1a0fa3bca64f1f191ae7aca5c71a07b1f8b
2023-05-10,5.06,4.98,5.05,5.11,5.17,1410,,,c88964dc5bf4ef9503abc555205673780e3746582f7ab1335f6424e3e3246476
2023-05-11,5.05,4.98,5.04,5.09,5.13,1372,,,6dec196bf37a7d03b8af64c137c234cd92ded6a1f4e5436805a4d86c42a6179a
2023-05-12,5.05,4.98,5.04,5.09,5.14,1352,,,3be53f60aef5d5ec3f834bbd6c3f1192617828a7316e6176cab39e64e4fd2a32
2023-05-15,5.06,4.99,5.05,5.11,5.15,1497,,,113fc7550f7bddea8529d473c2b18afdebb1334b58626bfb057ce468a23c180e
2023-05-16,5.05,4.99,5.05,5.11,5.15,1466,,,20d5c7258158415a911f892c704d196c32d2236e9668a00aa4a1a565a94c03d9
2023-05-17,5.05,4.98,5.05,5.1,5.15,1401,,,84763f2053e2fbfc2a5cfe525e0fa195e9bb93bbad272899b1ff1653b55b059d
2023-05-18,5.05,4.97,5.05,5.1,5.15,1401,,,6e41273e7609908c709ff04d5906c2bd73cb67e58fbf74a0977a029d64202b84
2023-05-19,5.05,4.97,5.04,5.09,5.14,1363,,,b7d8e509ee308b88e2aecae17ff121cd3e25e24eccb270521fb07715398986cf
2023-05-22,5.05,4.97,5.03,5.09,5.13,1434,,,7fe427d839bea920999e81f056bcb098b8f5dad0485106e698f189fd066da73d
2023-05-23,5.05,4.98,5.04,5.1,5.14,1383,,,2034c9a19251ca4f646388b560753551b6c9ddc00bf2c3684aca946ab2d1b5eb
2023-05-24,5.05,4.99,5.05,5.11,5.15,1401,,,198fb0b3106acc2889ddcc1466469de3f7fecca1541c7cff2a338195b820343f
2023-05-25,5.06,5.0,5.05,5.15,5.21,1537,,,63f331119f843672057323ed0f3ff6668f7dcdf545cd244c0961dcd1b32178f1
2023-05-26,5.06,5.0,5.05,5.15,5.22,1476,,,f3040300f8047c542f9d025a09be797ff2620e652cf907d48424a26ebfa5f197
2023-05-30,5.06,4.99,5.05,5.13,5.19,1530,,,36d30efbee8e1edcade7db4f08bb3f0c8df74d065922c7766d807c3efa1ce3b7
2023-05-31,5.08,5.0,5.05,5.17,5.21,1623,,,e41542b0487727e2655d64c65adab8fa974438cb2960c94e4ceed4808e2c4041
2023-06-01,5.08,5.0,5.06,5.19,5.24,1627,,,1c74b79fe1502d6a56b833bbfdaba7c8b87c087241cc66a7c94b70048df50782
2023-06-02,5.07,5.0,5.05,5.17,5.23,1475,,,ed3a99d975666109707eec38b3dfd0d7a35314fdcb2bc40517db5073b54c4751
2023-06-05,5.06,5.0,5.05,5.13,5.18,1472,,,cd65e0f907a748f9911f405fe7637cdacbf9f2e86da2c019e07695bd704aee3b
2023-06-06,5.05,5.0,5.04,5.1,5.15,1414,,,c7686d9dbf4441198db8f74f9c909b55ce07527eb143b54b48210bf60bc9dbd0
2023-06-07,5.05,4.99,5.03,5.09,5.15,1429,,,885d1af0578af321003e250e3677401f10a5a65741995134fc955ca0ce0a467f
2023-06-08,5.05,4.99,5.03,5.09,5.14,1402,,,37575c91f48b84805bde9643217527565e4e747b99a96babf89c92bb2cefdb94
2023-06-09,5.05,4.99,5.03,5.09,5.13,1392,,,5bd35f344d72cdedbfca82ffbf27fb3a1238698b78a6e1a316a8b24f3b1e68ec
2023-06-12,5.05,4.97,5.03,5.08,5.13,1399,,,8e4bdac4fa0232eb227d9cdb53656c3aadd9a45adaf7a57b23cb829cb1bf58cf
2023-06-13,5.05,4.98,5.04,5.09,5.14,1375,,,291d8b33c927caedf2e6d646fe0eac25fdcd8ac5e56f9d34f130b40fcbc85165
2023-06-14,5.05,4.99,5.03,5.09,5.14,1397,,,becf3bb39c908eec1473140ffc179b412c250c14ac341d2554ad83b8c5166c8d
2023-06-15,5.06,5.0,5.05,5.12,5.17,1527,,,f6d9af6df5837b8471ab279760d225f4c4e1afd080d9c315c549c6e698a0ff98
2023-06-16,5.05,5.0,5.05,5.11,5.15,1405,,,6403862320fca9e4172b743ac246c6c3cbed29c0db550d456d19411176a6fbbb
2023-06-20,5.05,4.98,5.05,5.1,5.14,1427,,,9398378bea547ca8253238f0d151ff381e57b9ff712baa703a57b19d670fe56f
2023-06-21,5.05,5.0,5.04,5.1,5.14,1387,,,7133d8ee4abd4c533d0fd99d3af6b6ef14c9cfed6ecb635dd437959080bc2be3
2023-06-22,5.05,5.0,5.05,5.1,5.14,1354,,,e0587674ab5d0d425c2095c26a790244e63419e8d8ba921fe885be4f962266a9
2023-06-23,5.05,5.0,5.05,5.11,5.15,1389,,,7b1a93344ba740e76670ea0b5b3f042a880fae649209894fdc3f1388d89c3456
2023-06-26,5.05,5.0,5.05,5.11,5.15,1429,,,7f70c95b2d7efe7d8adca6c7d2d4c89f402a5444fe00cdb3a90b9a365befb182
2023-06-27,5.05,5.0,5.05,5.12,5.16,1481,,,a0d411b70832f2dd01c283c3a03f203904d28e625ed5f6fa53a742c8206cddc5
2023-06-28,5.06,5.0,5.05,5.13,5.18,1499,,,1b7bbc53a8ceab5393412c2fa96905d43b26066d8f992c79b8c727ea261daccd
2023-06-29,5.06,5.0,5.05,5.14,5.19,1542,,,d5ad3e7aef352c453dc1504d9b02ad4eaf107235afd896960552614dcb18dab5
2023-06-30,5.09,4.95,5.05,5.16,5.22,1549,,,7668bb1a345cddf01819dbab9659e241814b1c73fd0ad7349eab37aa94f793a1
2023-07-03,5.06,5.0,5.05,5.14,5.18,1579,,,5ebb17c8cdde3f298e032e4a3ee3883d93b02e80a2bf1aa71145a6fd446a9aa1
2023-07-05,5.06,5.0,5.05,5.13,5.17,1589,,,e1c0aa743368ed695754af8c0c65ff0cf89e6b108b29a23a6449c497f9e7803f
2023-07-06,5.06,5.0,5.05,5.13,5.18,1573,,,da8925ef3ecb4bea9d35a1dbc1e416ca78ef6acd68a669c9ec9dc3f61a1d5c9b
2023-07-07,5.06,5.0,5.05,5.13,5.17,1547,,,eb29c1939fe97876ae555199233505b76df6a249878ca704154b8713e6fd1746
2023-07-10,5.06,5.0,5.05,5.12,5.17,1506,,,513e4f2d6ebece101976d48ddef7bd03afb9167315e1b86624c1af3a4040004f
2023-07-11,5.06,5.0,5.05,5.11,5.15,1439,,,d0f36f98e34e2b48f7da73ed50fc2e2825d0c891239d8cd30baf28fbc888c08c
2023-07-12,5.05,5.0,5.05,5.09,5.15,1361,,,bb2764a73308e6a2196cb90659b85839a69d0e988716375758de739367e9cc03
2023-07-13,5.06,5.0,5.05,5.09,5.14,1445,,,9fda55aacb0df7ad96b43a07063d99a54198988308c38623c2ebf301aa7050b2
2023-07-14,5.05,5.0,5.05,5.1,5.15,1448,,,de5bb4369839e517972670c19cd13c456da42b4862644ad6bcd71656260595d1
2023-07-17,5.06,5.0,5.05,5.11,5.15,1524,,,361663ac4639c2a7498e6288fe970ee8c9d7694b6549e03466b52bdcbf3c4b46
2023-07-18,5.06,5.0,5.05,5.1,5.15,1482,,,9e965da76e8cb2f10156565ed2aa01308d91d276553e135156b60226a9111902
2023-07-19,5.05,5.0,5.05,5.1,5.14,1456,,,eb5ccff4b85831963678026e9e65bcbb83f8682b294ba9ffcb147744eab5498f
2023-07-20,5.06,5.0,5.05,5.1,5.14,1460,,,2fa0b9fb14a8ed55e253c245efb83f0a1a744f0453904b92cf6d28553bf58e75
2023-07-21,5.05,5.0,5.05,5.09,5.14,1400,,,cf8de2210afa5fb90cdda9954d999a020bb9bc34cf75c9b0a791be21b3ffbe3f
2023-07-24,5.05,5.0,5.05,5.09,5.13,1365,,,63c715694ae203d15f9b47e74d64f626a1923fc53ebe0a9c959d549d255ce70e
2023-07-25,5.06,5.0,5.05,5.1,5.15,1470,,,39334ab0378eaffa42eb0f9e194d75df49b120a29033da07b921f92404d1cb30
2023-07-26,5.06,5.0,5.05,5.11,5.16,1452,,,910834c3a6b8392e0edc8973e1ddac8d5c70367bfa2646e99fbef57083392ebb
2023-07-27,5.31,5.07,5.3,5.37,5.42,1501,,,3996e78bd6b1cba065bba23cc793ed37553819e965a9f0f8a193e50896bd77f2
2023-07-28,5.3,5.25,5.3,5.36,5.41,1419,,,47ddb07a480c2bdae8ca4d5c2d13130b892b24538c712f59bff21c7db605b726
2023-07-31,5.31,5.25,5.3,5.36,5.41,1551,,,ab30f65e3c4644d43e1179847f5d08da8caccb141668709813715f38b3bcc1fa
2023-08-01,5.31,5.25,5.3,5.35,5.4,1495,,,7457b2edf2928fd1b22953516c6c8cdc392fd17cb29a8c34a752706ad8accf75
2023-08-02,5.3,5.25,5.3,5.34,5.39,1416,,,531d93fd556fb5645a964e2a94b35e35a74cba18a3f0a36c82c137d306fb56ab
2023-08-03,5.3,5.24,5.29,5.34,5.39,1413,,,9a5b37c92c1b522c7a8e57fd495220431ec8c857eb67f1c8a906758f0d8ae648
2023-08-04,5.3,5.23,5.29,5.32,5.38,1369,,,2fc1800c248b3ed1fc9cd49d6dd5981b98282fe150e4e4a5204e9489ca882be8
2023-08-07,5.3,5.23,5.28,5.31,5.38,1349,,,9804aaa3c1e295a6e2e098465b9ddcf75bbcc3c3b2463b7af327bedfeaad326a
2023-08-08,5.3,5.23,5.28,5.31,5.38,1340,,,2870cc6d9aac39a11a8170e651b851b890ca139ffe6fa7c96f57e63bc298641c
2023-08-09,5.3,5.24,5.28,5.32,5.38,1322,,,32521486b50535f1f3824d963935eb90317a8dff97fea001305380286684ebbf
2023-08-10,5.3,5.25,5.3,5.34,5.38,1360,,,c145ac1b6ff210d79d5032fa49dbab70b15608a8fe6329cea70a7a56d54bd521
2023-08-11,5.3,5.25,5.29,5.34,5.39,1347,,,365d59422a7d31c29a20b779173c2b70fc5f45402597c441317cdcd61b04c4ef
2023-08-14,5.3,5.25,5.29,5.34,5.39,1333,,,711a6f6143552c4700e89e29f5c2c02fb0d9b8cb2b1c21ced655dcbde92014cc
2023-08-15,5.3,5.25,5.3,5.35,5.4,1413,,,89d9dbec52ba98d0f29e2c014d7bc57e6329ef9667cb72389147a22d2c1cdcf1
2023-08-16,5.3,5.25,5.29,5.34,5.39,1391,,,37c712a22b54f73d528862a1e9faf56d0065324eb3a000572128b71ec28f2e45
2023-08-17,5.3,5.25,5.29,5.33,5.38,1343,,,22d184b27b0f5634d6777afc7c2e5323a90e1a1b30c7a4477436bc8600399d37
2023-08-18,5.3,5.24,5.28,5.31,5.37,1314,,,4d2afb6cfa2d48568489c821332735b7f71c4d69e619aff5560bc9352ac30f1b
2023-08-21,5.3,5.23,5.27,5.31,5.36,1322,,,ae73d37e540505699a098925a9ac545472256247ad12771177fd3c7aa8b31ca8
2023-08-22,5.3,5.23,5.27,5.32,5.37,1307,,,0c6cdb918519445df9c2a5557495a1475c974157ba4094a89b29ddc8955a6c9c
2023-08-23,5.3,5.24,5.28,5.33,5.37,1270,,,5e7be8ae7d8019ee0150c07fc0ba88d9dd7471118012370474f8a737849f4eb7
2023-08-24,5.3,5.25,5.29,5.34,5.38,1344,,,288475b326e937bb729119e3f763f5aa3ef8fe784b95b55cb784c64a4c55124f
2023-08-25,5.3,5.25,5.3,5.35,5.39,1344,,,6f19f028839269fc0377bf608776e1c49f00de00854ef1e33773062ce3ae5e88
2023-08-28,5.3,5.25,5.3,5.35,5.39,1384,,,118abd75a84618226d8228e6565f273ce205ab2fd4df78f207f33f467e3e8e55
2023-08-29,5.3,5.25,5.3,5.35,5.4,1314,,,e571623db06893a31d994b1c7ff40be69760dcd1fb4d8b6031f357ba010884f6
2023-08-30,5.3,5.25,5.3,5.34,5.4,1311,,,5fad1d0aabf7c4d0b239930a356be8fc7b676d747b1e46d0334e785baaf1e369
2023-08-31,5.31,5.25,5.3,5.36,5.4,1549,,,df44440e6d0227a57685b6189bf883cf36834c22eec15727ca2d91723f78a4cf
2023-09-01,5.31,5.25,5.3,5.36,5.4,1458,,,a7f372376511c7ef613eb1e6d19fbc3dddf774a229773ad324324e4d0982e625
2023-09-05,5.31,5.25,5.3,5.36,5.4,1472,,,d1b71e2321b9ed98719f7a5b491b91ecfbe25940b0becf1e31ff95353338b761
2023-09-06,5.3,5.25,5.3,5.35,5.39,1391,,,7482fc09eb913cfd542d5daf55d63ce30fce3236b9c8fb55e5313e85e386585b
2023-09-07,5.31,5.25,5.3,5.35,5.4,1479,,,9a9314701bfa6fc971f714594d1a43b4aaef2851e69fdcc425864e7b63d8e615
2023-09-08,5.3,5.25,5.3,5.35,5.39,1420,,,e0b533f342c02ebf9a3d6a2cbdb402bb546af2c521e79389b8ea287797bf06b9
2023-09-11,5.3,5.25,5.3,5.35,5.39,1378,,,ed58c5506dc5167d819490862188dbd3632cae5a4dc6cbf055afdc40163dc9fc
2023-09-12,5.3,5.25,5.3,5.35,5.39,1448,,,d9de16419a84408cb4f1e256d96e9e11b60bfc078df4e0a312021810acac646d
2023-09-13,5.3,5.25,5.3,5.35,5.39,1385,,,96ed6d4ee316d0da408dc0cbd1035da4303cfb24a50e5a1497cb7e1dee2a22fc
2023-09-14,5.3,5.25,5.3,5.35,5.39,1436,,,c5eba585e24ec53dbed20cf49cd2a20c4f998d508a4779f64e46e844ccfd9863
2023-09-15,5.31,5.25,5.3,5.36,5.4,1586,,,cef37b82097f6ff667d6a31e734b2d3e48705248e6f5f6f79fad4a4ebf1edf1b
2023-09-18,5.31,5.26,5.3,5.37,5.41,1565,,,01bcf365dcdb51947348bc0bffadf8e4b6ffc226fdfbee731e787fe7f76738ee
2023-09-19,5.31,5.25,5.3,5.36,5.4,1562,,,fccfd470e49e5ed4e5fc5cdc9710d254138bfda8dd72507eea127d34092cba00
2023-09-20,5.3,5.25,5.3,5.34,5.39,1492,,,16f648cf13927ef6ac07bb6b8861d7ea35a1f6d4e80565c2fb36851db72c7f35
2023-09-21,5.3,5.25,5.3,5.35,5.39,1522,,,733ff72d9036f2dee6fcc21f2a0b883d8f84a3146eba09bf2227e1be510839cc
2023-09-22,5.3,5.25,5.3,5.35,5.39,1511,,,4e8ecdb781fdc0715e1e560880d6fcc7b8daab5fae582d0b75830ff9e9bf772d
2023-09-25,5.31,5.25,5.3,5.36,5.41,1524,,,81cc7198dd7ecd92788d2df73668a0582b3c81aea91670d3a210234fa334c015
2023-09-26,5.31,5.27,5.3,5.39,5.43,1561,,,51714aeadada855f32dfac0fae75802473f89d1b6a2bcc629571b0507bf1aeb1
2023-09-27,5.32,5.27,5.3,5.39,5.43,1388,,,aff57857f3aac32da00a25fe185ac681bf9b976a79d8f7db311ebb44d73b7221
