period,gdp_millions_current_dollars,source_series_code,source_table_id,source_line_number,source_record_sha256
2011-Q1,15351448,A191RC,T10105,1,922a9e5445b33be7508bf8e7d30e0c34a83d2896022f316d178c367363ee099f
2011-Q2,15557539,A191RC,T10105,1,aef2aee733b1401fc76fc36d0326cbab6766d740bfd7776c7ebc8bf1d893e2d9
2011-Q3,15647680,A191RC,T10105,1,0997141bb23582fd6ca412a26b3e0a687e82cb37fa32eac54fa8b86760493ccf
2011-Q4,15842259,A191RC,T10105,1,fb85670eeb1a620125b639c342de2a0cfc5e189954690a6e505254ec5464be84
