period,deposit_facility_rate_percent,obs_status,obs_conf,obs_pre_break,source_record_sha256
2008-01-01,3,A,F,,39fb4211ffe72df04209ebf03164b1400d0ffaf58040bcd8d898f3bc850bbc38
2008-01-02,3,A,F,,e578126d080de97f7707ea5e5c8237b27d6b93c127e8c5d34c327ab6d3ac5833
2008-01-03,3,A,F,,60665cfbf157488e5981d94814312a4dd67fc8e744c2273e79a53c51c1879160
2008-01-04,3,A,F,,6840d8b6b250057dbd85ac0c8f63622cd2e0a4850aa13b51d704cda8b66d3cf6
2008-01-05,3,A,F,,21fbea06a06e19e1330274d09951efcd6592d69f69d1d5356b15485b11e617a0
2008-01-06,3,A,F,,5ac221325e0fe640dc2106ea50625ce87bb9b5bed62e82af745f0e4a63969c03
2008-01-07,3,A,F,,137bdcf3b06d98611f69d965ee81416e84d6947c046a5b319cee5525499a8ce0
2008-01-08,3,A,F,,075776d5c4baa8b4d312ee94f601ebe689e0aa8622394e16dc6b5c7672dc2f32
2008-01-09,3,A,F,,2c4cdb78454cd1fa0d1c743ce6e160296862fcd053870690b26bbd9844afd04b
2008-01-10,3,A,F,,7214344d720aff2aecc4e2b8e108677de4d08bd7acf92d4c24335ce4c976ef45
2008-01-11,3,A,F,,870ac4ef2717801c208b53587eb475980ec9c96c749832b960143bdc174b21e1
2008-01-12,3,A,F,,77ecb6e5f45ef78f7c8a963a52416dd36dffaccb3876b05cd1fc94a0e4576825
2008-01-13,3,A,F,,e5e9203eae758f8e9f7c0f3f2d34c299f4e0a54b87791abd0b4f1f9c7c942ce4
2008-01-14,3,A,F,,466f60f630e9adc28cc617a32c01ffa5640c6b96fd55f9698b22a9d1b63b6a71
2008-01-15,3,A,F,,0dc2d8f689989f4996208bad6cfed11d7185c7b5559dbf003defd3bc598cde0a
2008-01-16,3,A,F,,2ff944be21eaf6b2bec1142f05542e6854feae175a90f42da709da0bd6ddc268
2008-01-17,3,A,F,,141b8e332bf9b72a8a711a2433483a35c23a765cf8e20dedc61275f59c780587
2008-01-18,3,A,F,,721ba46c1766f2a2020379ac80b8bbfb1b685d65c181e331b70cee3a68118205
2008-01-19,3,A,F,,77c396cc1241c26aa0383ef2fa348ab845bc530e8ed5bfe6fc5dd46ad15599f5
2008-01-20,3,A,F,,48906007a4bd072f404788c8430be90c3d010931111e65352e6d7bb7d92ae7a9
2008-01-21,3,A,F,,3da54ff00d4898a5246f480b7e13b1320920723895a143f2deca79976e53df62
2008-01-22,3,A,F,,1c164515e8cf8005525091ed90d885cdfe879d91e2566e905046969fc3e9c9f6
2008-01-23,3,A,F,,8cd8fbacf4cad68b66595c9b09f5c4975a1d6a8bf254ab0235a589479452ae9d
2008-01-24,3,A,F,,1163a8fb5619d5e9d5bba96f029d235df5abc87bf85754f14e8e439abefede28
2008-01-25,3,A,F,,73a8dc11c75b43009f4d472f7f82a88182b7d135bfa3800e2899a58170fe6f41
2008-01-26,3,A,F,,3001b7e9e8edc6cbe33b0d4a471c221edd854701d69e54627ef4f768744a92a1
2008-01-27,3,A,F,,013dbff5abb4aa64d177b5b584a56f09ca1eb084085cf65c53c74eb72ea475b7
