period,deposit_facility_rate_percent,obs_status,obs_conf,obs_pre_break,source_record_sha256
2019-01-01,-0.4,A,F,,aa28fe26b69da85335d29aa4acb7183594c437e4f11992028ce0608352f6f25c
2019-01-02,-0.4,A,F,,7acef8d9c61b4d1e5402a6dd54dce20c25018cf4d477f19d9addff59875e2058
2019-01-03,-0.4,A,F,,30a1087716d4d5e97a8da375bb34bf56e7c1291a776a2fd70ba575f4083c3c69
2019-01-04,-0.4,A,F,,0c81e861aab488a066586e3a3c827e13405a6c1d4f87f2ed47730100c2899861
2019-01-05,-0.4,A,F,,293c3297b8e755974dd83d92b2f9117753ed8104f7611db6976d61fbca4be861
2019-01-06,-0.4,A,F,,917e06dc7c599ed974c52173489337d13133b910737aa5e5fbdd2503cf4bc377
2019-01-07,-0.4,A,F,,fa17ecf6046e397aa3a539608569757be8954cdfe04aa13a0b4c990012203293
2019-01-08,-0.4,A,F,,11650140ecad9c1c29f5e9bfad3646810e58d5d0c8f78d39e529bc7e8eed6271
2019-01-09,-0.4,A,F,,9acd12d2b6ea5e8265ca373e472b0cf6b30d911fd4382b72a0e97489cd2fda84
2019-01-10,-0.4,A,F,,e9d673672e14df7c4b1ff0698e0da73039c33f9e7bf34824884439571c06aec6
2019-01-11,-0.4,A,F,,da79ca57e6a5e66c54cf05bc708bae254ad0f9a07570bc8251cf9c49166e2607
2019-01-12,-0.4,A,F,,90d1e139dbb1967841ee89a607a254f9de47fdecd768706d0967decc96b4b83a
2019-01-13,-0.4,A,F,,6bd6ef5188ebed5585c5a8499c2989966dc8ee73b61c38433a19b55b74544c28
2019-01-14,-0.4,A,F,,930840429a29048db8e6caae63d1214433634967a58d281c28e5e83d4210471e
2019-01-15,-0.4,A,F,,83e3ed30e262d168ac57e022248dc91c2a87cd6cccd007452c73f13004b704c1
2019-01-16,-0.4,A,F,,5a5a657803756ef129de5f29085a831ec8ecdcfe706b949d836dcae0d0079b6c
2019-01-17,-0.4,A,F,,3d3b3be78d578762565a591bb1055b7e27ad2526f8d5e4586318e25f4917788d
2019-01-18,-0.4,A,F,,60ff61853e94b9cefbe0da988ba92ef8015eb8e70ccb2347aa54f17d83b01d2c
2019-01-19,-0.4,A,F,,d0ae2ef345b1365a1a25c883f4f86e0052878ae2077b548c07dec2fc8b01a81d
2019-01-20,-0.4,A,F,,b9d2276da5c60ae64ab3888dce7e38a022593b6c894a4a0dea7931cb2dddd06f
2019-01-21,-0.4,A,F,,62426fdaca58716cd662a3b3dd55393e3ed57b42d301c7d0bd3fd46ac92fb07f
