period,gdp_millions_current_dollars,source_series_code,source_table_id,source_line_number,source_record_sha256
1948-Q1,265742,A191RC,T10105,1,28fc62eaeec0640520547f900ce29fc3d435ef3a493dc536c031c5d103eda437
1948-Q2,272567,A191RC,T10105,1,fd4671019f50bbc1bb54d9c96e995a6f72d83795e3f5008866b25fda54a5b521
1948-Q3,279196,A191RC,T10105,1,8e67975f4a64cbc3f478370d7167e9dfc7fc6914c1fe3db7abf1726fb338ade1
1948-Q4,280366,A191RC,T10105,1,676b5913e9561abf521b26cef98a33f833b75813413d14aaee0efb63a1bc7211
