period,stock_thousand_barrels,source_record_sha256
1992-01-03,314823,a4b2f4ecd64fb3b3c9e9d5ac2f3aaaa907c0ee498e716b3a071c909e60d570de
1992-01-10,318314,80e2c4557a10ff5c80a8fd8af77dd5df55216ca7768169b33a15ef4ee561c672
1992-01-17,317138,9a2c036658d4b87eb8f39c8a4ec8b59e2657e6481911f7a0e599674e9f6c6df3
1992-01-24,322809,9980d9280791b385da8c9bc759f544430b9a99d1f6c4ee7a13a66582edf12190
1992-01-31,318393,7953a588742be89c5f2dc1e8bc75226933c4986bf24dec367e3a3de5c5aa86c0
1992-02-07,318207,fd83f92bd2542dea7857195c2777ad2560722efa77b3f87835eefc53f0a4c989
1992-02-14,316400,2cc7bdbd6d0f9b698e4bc3f40840f62b222f6229bbb92f85642c42babf869c66
1992-02-21,319575,29890880a4e844528d65433aaf823211aeb8eafb867eb204089947e0ab5b1f1e
1992-02-28,326596,837e3a20e4df37bbc6911a3144fdfa97f009237158b32df5b57381c70f0ab52c
1992-03-06,332894,887322997c5145eac1b19a788080089719c1a4f5cf28665aa37e1e744156e5c6
1992-03-13,327449,0f2bf6aa69882bbe76e7fc07ac3c1337920f358693b9e4842023a315bd96230f
1992-03-20,330980,49a82bab7d2833e000b9bada25652b314680be6ab93f38b2b3c64a798908ee6c
1992-03-27,325460,fbaf0b53e6ce8d9c02210596af94b5b4c9ebfae7f41eca3c4a3679f80b048569
1992-04-03,321859,30a3f12700f20836360c1571c5e080ad646829fdd8e74fc5c7ab1fd910496091
1992-04-10,330314,5c1d9be727f7064d83828c8eb5e7c5405844f5ac0eaf735654e126801463a895
1992-04-17,333120,2f7154d761d20e350c087879f832f6793d4b108b07439ddf319245058b61b0f7
1992-04-24,333922,c5777fcd5a71242a15161d32986dc87feabd43576cb0e9a9557cdf87c298aadd
1992-05-01,335376,6e7ce254e1f90fd1606feec92885b52df5dd6e8d4cf9a87f3a52542f236e0795
1992-05-08,334716,595dd1ea1742854c94d6e28788c7d23b3f668de2d3309ffc1294e627cb6af742
1992-05-15,336011,19280657b4540d32991e296617dbdde729f64942e38d857664e7a77a92e20ee1
1992-05-22,331422,c2dfc3d2f84b78058d133e71d646b5bd9fc71f76723f01e59d73273bb26139df
1992-05-29,328776,405d7b2da23f9ade40e5403524fa8aa13f9a9151bff6e637dd53ba97089b5959
1992-06-05,329598,78f52280c0fbdc5f39cdac518a98f82086eb2663d6379741e17adef3697ec082
1992-06-12,330394,62c221a0e4f97918603273c8eb2620a47e84926e12ca7df61c906a2e285696ce
1992-06-19,324093,9350376bc77348f0ba75667aea754962f797805c3323ba5de0d0b12ce36754ba
1992-06-26,313189,651c92a04b7138e3bf2165f67bd504f9ca714c749ecc5b2a240221d4c8c59ee5
1992-07-03,312195,7927b94be20436c7c46993dd1a8fb7eb3656f8554b10bb800c12150d4f9e29ed
1992-07-10,314858,dd9c75820257d39404f7dd8fe06eeafe29aef13ca2cd3af199c31e0d32d4b2ab
1992-07-17,308493,3316127fe38bb7ef066408db646369fed0cadd335d7280bc27bbf77c9bb1c7e4
1992-07-24,308467,024acdd061527f25f18c1f5d9079dcc960617b991550add271ff0e9b1e4750a5
1992-07-31,314258,2126da1c042323a98e2038874112be965dc624e02d2f4d4eacfa2fcfc18071f2
1992-08-07,312486,b5f98babcf94eb4b5d4a7780e452615b0970172611fccef277de9514458750df
1992-08-14,311493,4f01b725cf0c0cd23bba5e2b395848b0581bbd1b61cc9d7653854a3482834526
1992-08-21,316097,a3100551f3ea5bea1b5e876a109e8892eddfbb7a5ad095c9abb016df3a358b44
1992-08-28,308645,8b6167efff6324a3b823b63b3f3423be4d384b5788b42020b2bd57e8c3815dc7
1992-09-04,310794,5be4dcf4a658921c52d140690e60f1c1c5ff1351867ca395dea21fb4cfb080e8
1992-09-11,310111,e273e37a08db6beeb4a1788d2c2663a2e6eb4aa609bb280d0b38cd59286d4e76
1992-09-18,310947,546df4612952f9d587ceef2ac39f329f5aaf0d7a666463c637cad48bbfea868c
1992-09-25,306213,37bae44d654bf4f91f9b46ef2229d2179d2139fb5495c558088ea58efd5f92c6
1992-10-02,309071,41656f64025e1356cf51fe0ed1701e6a6b9fb6c36759969af52d40c89d422838
1992-10-09,308292,9bf343bcdb18fb85900b95ddc5a7c6e0d5046bbb3e0b15cd49126aa830263ef7
1992-10-16,310536,1a61f427581ad573a011297210a629bd227faa07725a57f13ecf6703bbe0df3a
1992-10-23,311561,1337df94ac9ad2ee26554e7d7b0004e43676ed2895ef0a2ef8ba5fb28e1d67c7
1992-10-30,314967,6b5ca890357fcd659d751fc5fdf2e0a689f5c6b03f8dc0dfd0e79fb08d578ced
1992-11-06,308578,9b176ae3b4900e9b674ccb1edc82608f5290d04fdaede8015ab5edb1e0ee4820
1992-11-13,301537,d21cb02478fa298794ff7f37a9f7b566398490976acbe08b6e2d67fa01ebc0c5
1992-11-20,307093,b4397b745da6301d32dd55f05713e2a6d5ae729c4f2f21e20f2a9cd3d8d88bab
1992-11-27,308640,79c2ba9bd58cd8cfd66f719b20e3c3df133243e589b1ad9213df76bdc0994fca
1992-12-04,307589,559da78770ca57a7b794e121bdfa81edd727f5c2de118c92900f595081c6ba29
1992-12-11,313161,ba411dfaee3320c6c3faa5fc35073db8d9f414a59e50c06fcd10d13e6eb7de3c
1992-12-18,312842,6fb447502b2219c48d5de9976be21c4ca9f7fca912b47dd6c226d2c0ad83cc24
1992-12-25,301053,caf43ca799439fa3321e65d89fbff1927bb854c55a3047ae611184a23bd82880
