period,deposit_facility_rate_percent,obs_status,obs_conf,obs_pre_break,source_record_sha256
2012-01-01,0.25,A,F,,25462555fcbb693d8d186c180f5388c74bd1de6a1815ecc7c4f2216529863328
2012-01-02,0.25,A,F,,ed019dccdc39110e31a2f4a8e1742e43ad38bf1d09fb49b471d17d5b3d232048
2012-01-03,0.25,A,F,,4907c71bef73f2cc63bcda4102a995890c413843b40ae31925d84ad87ecf7379
2012-01-04,0.25,A,F,,82de1d9834683d5491699f243f6f4b2214789cce87c1b6c8c8c0a2839027d433
2012-01-05,0.25,A,F,,86d6efe0d918b99a99c8082c2d256c8f7d3de9628feb55fd8511fa6ec7d05be7
2012-01-06,0.25,A,F,,beac6d3d6712101e040d4be5e66a6491a7848938b91d0f23bfaeb82e0be0879c
2012-01-07,0.25,A,F,,f8fc0807451b600d7b57f27900985afc9ff14a880f1b5b7b969c506fe9f81fad
2012-01-08,0.25,A,F,,b62f923356375dc4c48eb82a29de34e74884f2e64d9479a5e459de1120abe5c1
2012-01-09,0.25,A,F,,2e03535f6dcf44575121068d9147a9550938d4d7cda4514e6eca09a114e79c78
2012-01-10,0.25,A,F,,a82b67b0b76fc1ff3f849099cfea368875b1175ed7743473dd54149cdd88b49e
2012-01-11,0.25,A,F,,09fcbcefbc513bddccac6b2af8c755c06336fd288a9f0a30445d4c0ee5fad8a5
2012-01-12,0.25,A,F,,528da76c4b46c3f96e433ee7a8f1a9de70fb08ef07ae7450f7089d23689a7228
2012-01-13,0.25,A,F,,9df742f9245843ab26b4b5b55228195e94679fed07c30678c216c2cb7e33535a
2012-01-14,0.25,A,F,,dc8346f848e684767cf0f0f5ffd705587994cf80e6b883be29a0f5fbe01c5648
2012-01-15,0.25,A,F,,3b60485963ca7a2b3bf4d8bd89524765819c2c1e37b21e8079caae1e9ee9ee5f
2012-01-16,0.25,A,F,,8c9d558825283695e8b5270072f24a8e6813dd16ef97d1dfbc325e459992075a
2012-01-17,0.25,A,F,,05214f7e4ea4cf69ac112b23ae9dcdbf436726f09d6ead802d22f96e8ebe12c4
2012-01-18,0.25,A,F,,30b1dc78598f997b02a5773a5205530194f898f6a7e7507eae0accd2b4b5e037
2012-01-19,0.25,A,F,,ac67461e4ddb17ad1cc1d8e4544614be07135930815ee0283602ac197a2b256a
2012-01-20,0.25,A,F,,7648eb3ed3dd04b53f43019a86054db78077b9502c470c153be0089c124c4ceb
2012-01-21,0.25,A,F,,34cebedcac410fd5008f108163cc0db9b36ad0895b75988cc3dfe4de2f8e0fee
2012-01-22,0.25,A,F,,f9f48148f6b2c69c02954b854d23eb928e4bff1e54dac9ed828e93160fb275a1
