period,index_value,observation_status,footnote_codes,footnote_text,source_latest,source_record_sha256
1980-01,77.8,available,,,false,7e436e6bd919ccb9a0cc0d38488d228f72439eabaf41a67953a15bf3b7c5fcae
1980-02,78.9,available,,,false,e918fdf485fdfb123aeed1fa6379f27d8f504951f72bcf9d01b4e689164329ed
1980-03,80.1,available,,,false,fbcdb79bb737e783c06963378aa31ad975daae7cf7d0d52254d37fdff2155740
1980-04,81.0,available,,,false,999d98321d749b8ea017fb10854bf174bc947614cfcdccacd7e64578d98886b4
1980-05,81.8,available,,,false,4d176a3da1579c2dc04a75e718f1c9c95c0537ae163a07ca6b38c6d493b9c79c
1980-06,82.7,available,,,false,ce42eb8a57dd33beae8da85e27c7df2e46dca4f22cf03f9226b9a6c8c0274e7c
1980-07,82.7,available,,,false,7ea7136fd1bd2714f018116c216bbc50c08b6bff587c5186628c7096e3a95a20
1980-08,83.3,available,,,false,2157c91d40188cf6d76ed4a32a34d335b3429df264c1aee38e2ca939d208be8b
1980-09,84.0,available,,,false,d510d0f2d4a76020accb78a5a7db3f01fa1702aac038b72d3d95c97f540c1ed9
1980-10,84.8,available,,,false,a5b989baa98eeb8e1ab12b622690401cd435550104657bbe59f0b47a1e809a8f
1980-11,85.5,available,,,false,56b7351d63922706d0e314a4698e4adeb1fbd922d34aeb6d3f023f9bbeccf2eb
1980-12,86.3,available,,,false,6598c261c2577f1c093c75986abeb8401133ba5a088a9eebd6659a8e23ca7470
