period,stock_thousand_barrels,source_record_sha256
2013-01-04,333131,c41ffdd2bba4b82dee66bcce08d7a3295cbfcee7ccb494ebdecd717a2c4d5467
2013-01-11,332180,7187862509a7bc730f26eee3e2bf5c9ce9a5af2c68ec79d1d4dd2f94367f9766
2013-01-18,334993,474baba0590642f9e30fa4460ced5aa966b0c9434f9e56299d3977f4f0e647c9
2013-01-25,340940,4c464ee6e06c78fbadfbbb080cc7b9e36f9083dd92ae5cc1063fd417ff7aea70
2013-02-01,343274,dcdfa35e4550f7b1acb5e23b829bd6d7f05250edd355a7495eb2c2ab08d0a81a
2013-02-08,343834,b2ecec198baf233a43f9e169a04cecbcc3da3e067db8e009ac6c27885fad2f0b
2013-02-15,347977,f600cd6a8228481cdec59951d21cdfdfa4d9157b0b529f6c5c6bd41b8857064e
2013-02-22,349107,b270eea1275e6cb6adfe3724474cf535f006b7309cc219a999d8bccab31c6c60
2013-03-01,352843,5bd3193174bea6838b3dadc1df97c6ecbfdc6b551ed4407a1b6043584244e93b
2013-03-08,355467,cf0e700fc64bbde2880c26a7928584e662c129df1657a06a471f8a4143766e1a
2013-03-15,354153,d55aa09e210e607e2f0ad70eea0d5a9d444bca6eff9a99c77e690bd4f0cee922
2013-03-22,357409,9154f7b7ef6028bf03f9f7e22c77dd50c3dccb19a1f5b065365ad1259f7fcc03
2013-03-29,360116,5aa6fe3751edb68ae0b560210437f3c8696e66afe1a4b5eb7722f8c4732c9770
2013-04-05,359998,1f11249f6e0eef5bd37cd8f41fed49ba8300417d62d93da2b49c0c6ada306846
2013-04-12,358765,1e7a8fd0408fcc6b99fe0c0116a77ca8046d5b67e77be85852187dbd0ad63194
2013-04-19,359712,011fbe9d38e54c775ea0d07a8a439e02b48af1f245845d5e2dc49694c45c5ba4
2013-04-26,366408,71c434262e306978eedfa0e0e47a3f2ec80de7ccb906d6a489a2ef419bbe7355
2013-05-03,366779,4c1ad08fffafae9fc5267aca6181e3c72d85926a195d7746a28aeb65dc96dff8
2013-05-10,366155,e59d835a5d4466fac66a33a1cb6bbfdfdb5d81dac2ae6ca08db19fce268b66b6
2013-05-17,365817,3e984a8e7fe8d792c83bd0662e60d70172d049fd374591133f0eca4872b4e309
2013-05-24,368817,7218ce7d245ccae195d7e6e85ad9df66e14bfeb0c641bb0c902aedb4f62c1b1b
2013-05-31,362550,dff274a236129b6e4593a3dcd8c96ddac2a9000d714c1f6b61cea8baa32b61ee
2013-06-07,365179,eabbf9f53af3273eee9269c60477e033e89deca70ce9e39c63186bdf4e0c5ee1
2013-06-14,365492,001dddb41abf81a35d1fe4aca2b68bdffd161cd7b84a954b69e1dc79e8b8f91d
2013-06-21,365510,9e68481ab45fb4ce084571733e6ccb79e0b71cfe0970d51c8b84aca3f73abf7f
2013-06-28,355163,5e7decdec45313ebc6a4b33affe420ead33465c179326b4d52cd1960964dce80
2013-07-05,345426,e567359cfa68fcc1738a21aae7a00ba1cbc98aae135e13a1d5b51da14d9d7612
2013-07-12,338524,f32426a2652c3d6fac0fbcdf9255812b3716d07eefd88b8085b99fdad4700439
2013-07-19,335699,a4ac2869342689b431ddfb0d6b8dcf5f3b6c67323c4e6ca20d2417e4ae438bca
2013-07-26,336130,909f2309fcc4f615d04333379e83e6a4091c478381020c3fb8e43b6836302d43
2013-08-02,334699,592e7121539d9be4656485631e3a6df274364952811ce911090e685af7faa4a2
2013-08-09,331887,b8206ba1c1cd7d7996a3324f860a9d55a14fb77bb256ae8ac819ba2758ec49af
2013-08-16,330459,560bddf5832ecb36faebcfcefdfd88e597a5a64c0eeff0e8ef9b050b6a43eba3
2013-08-23,333445,d851959eb445a1fc3ba3aaacaef9b7f93f67f0a1f22feb089cfaae1a469cab56
2013-08-30,331609,a86ca6ebb816f7f28e0bfb6e0ed40a9a4a5b516663779460659e6e62d1b77acd
2013-09-06,330991,ee93e3afcaf1aaccf1405d7a02a6a65e6492723199ce8cd398f986a8816e7b2a
2013-09-13,326623,d4973a8dea30c6bab3d647f3bf48217103fcb0962f81f61061133a2e98f2b0b5
2013-09-20,329258,ef4f2e92219eb1c227efd73d7f5a07f4f5871aa6f3859b183f91ec898de5e4bf
2013-09-27,334730,6421f05047ad72fd0f0a12a478ae3c970f4a9170621639884c119d42ba16179d
2013-10-04,341474,5b98549deee2b7298d49d6185c98ccf987a484f7c1ae18024b8de927b2c22efc
2013-10-11,345473,c7770c5bd008bfb9024ff609068618b165037feec1e251f3ca69c99f00fd54f9
2013-10-18,350719,50eeac8ef5eee2086545e51fc0aa4999aad47e169359a4c48513611f8fd5d3e6
2013-10-25,354806,b0b935a674310d5c9d241172fed6bd916bae942fc39b514c10915625ddf3f890
2013-11-01,355995,47f28d48100192d18d65b20b53f87e14b1a1884dec002e8efd608997d2325a0d
2013-11-08,358635,222e072a434a51b355c027fb21f4034435b5d1c5c8a7a64f5ffec8bfa7d7b16f
2013-11-15,359010,5713b27713f39fe39a67f7a8ec2b7193095ea8cbb21a480a3c7b39efc26617da
2013-11-22,361963,e1eb35ad1cabd2cb04d2429e6132e23d43744bcd8530143d7b013807fefa9866
2013-11-29,356378,83e7b0814fa51faecfacdd946e2166cea895934f485154337737c7bc835a78f2
2013-12-06,345374,14c06ad17541b8af0cab695ae57bc5b020f783be455196314151a1699a61a5cf
2013-12-13,342433,b6ca54ef65a16926d58b79e6303b775edb2655a1bdda72eeb057a5f018db91d9
2013-12-20,337702,5424dc5cc1caee362e99989b2bf4a7ff98b4bd74bba77e79fbc37a4fddd1a1b2
2013-12-27,330695,829de36b3369f9db93668bc9b70c5ccb7ab16e13f8a6b2c9c857626afe66cf88
