period,gdp_millions_current_dollars,source_series_code,source_table_id,source_line_number,source_record_sha256
1995-Q1,7522289,A191RC,T10105,1,bfe72a6311a9a636d4aa59e62a0bd56e03f82f1e6ee59b78f191589138d5567b
1995-Q2,7580997,A191RC,T10105,1,748786c826093b76103aae47f7cb64a3bc65c6b7bf64bc3cd195b2ae25b4c0a7
1995-Q3,7683125,A191RC,T10105,1,1e988ef3f42587fbf6d4489fb983fb3d9052a93be5f41197e7ce3d652543a700
1995-Q4,7772586,A191RC,T10105,1,a05772cc4e3cf14ed4960b5b1b933deb81c45aa6ea6fb3f3067a0792d11c54a7
