period,index_value,observation_status,footnote_codes,footnote_text,source_latest,source_record_sha256
1942-01,15.7,available,,,false,bd159b963bfd3c8f82f28a481de0bc7dcaed347fe9827aecd50ac98d181357e0
1942-02,15.8,available,,,false,7d38323c27c7270257d846ef1ba577338aa310c48ea3439faf14711799bd5624
1942-03,16.0,available,,,false,4d2937a933cf2350da71ef7d4281c5e8028fda4060f554b2c9bce293f3d552de
1942-04,16.1,available,,,false,3cf118f38ac210d4445de133721fd86e2513329f31203631658fde5796dcc084
1942-05,16.3,available,,,false,81c67440a41a3b9418334b7e020c004575b9fe274275b2d1144700ef7605b3ae
1942-06,16.3,available,,,false,069959417c14e1d65a70e14fdb472e0c12cfbeeee07af019c7dab0d37c792d8f
1942-07,16.4,available,,,false,23ea023e27b05adf12f47aea4288e68f876e1c93cbb143071a936c9bd19698fc
1942-08,16.5,available,,,false,2315366a7573a4c6ede5a366b655623f0b7e61e34c0e70b41d7bce78c8d4ec13
1942-09,16.5,available,,,false,8cd703ee256b0973665726e3037dc6fa89913b1283f4b729e4861b5c7469e5ec
1942-10,16.7,available,,,false,4ab35e52e365f900225b59df4b0e0c86bdb645f2879e21a3be61b2e1e092d458
1942-11,16.8,available,,,false,6da79c774e8434d3be17e16493e3828ff2ab67d17b5e705aef66d6ff5d2166d0
1942-12,16.9,available,,,false,c1961f639dbda8b01b7324c36d3ba9d4f8026e2d7853b3d998fc5be66405f434
