period,debt_held_by_public,intragovernmental_holdings,total_public_debt_outstanding,source_line_number,source_record_sha256
2014-01-02,12334521348018.90,4981449585880.73,17315970933899.63,1,b0b79dec2f05c22e85849bf050d51191a4859c5c8c8d530577073545a2d60104
2014-01-03,12334427655504.22,4974421867838.72,17308849523342.94,1,6f331fbae2505dc59a6b80ce60f9f9aab1bf143572c51ac6cf33cddb887e746c
2014-01-06,12333870746301.06,4976345569267.88,17310216315568.94,1,b84500db28dcbc1a7410f34b19c98af8911720a6bd04dd94cb71a474e69e8c9c
2014-01-07,12334076556282.96,4981151057575.83,17315227613858.79,1,69411a3699449a022ff68743fe8965762efca325ebd6ea7d2fa66d2874ea18bd
2014-01-08,12335376751392.99,4971601203007.16,17306977954400.15,1,56c2dd1164ad7867dffe18d6e439b77e8eca7c62fe110631aee8f8d90c2b0e88
2014-01-09,12305374613469.91,4975790101103.52,17281164714573.43,1,bdaf02ec25efee9008fa781522fdf401ce86415ea745401b7d4e781bd8bf7989
2014-01-10,12305147516443.54,4975694575572.60,17280842092016.14,1,e257a6ac2d030fa3185d5d4d8f6106df2434cf6a3511fd8ad3f1873706ebdbd4
2014-01-13,12304912432636.04,4977615132539.05,17282527565175.09,1,e0e699aab4485b6efeba32a50a13e5089b9da9587b04ee85cad8cef6cfb528ad
2014-01-14,12304770773237.92,4982480837913.70,17287251611151.62,1,fbd4ea58d89edcff9f93bdafb39fa1c0e717be71ddf675c30f884aab57c2e6e1
2014-01-15,12308587297822.72,4978287024273.22,17286874322095.94,1,5def9da5081ab3076f88d1e2092edb30e2715155a178f3f5fa9178ba5600ac37
2014-01-16,12287828758507.32,4982411595857.54,17270240354364.86,1,11a472f1eca304553522bf1ac36b788691d7c0ace3f8ae4fd4a8fa1d69ca69a8
2014-01-17,12287682114050.60,4986001599472.45,17273683713523.05,1,33a297d9e04c539e0391a5a9d88be9aca116a4fa5d5cac604a3f6b651aaa261e
2014-01-21,12286928275840.67,4989198712229.95,17276126988070.62,1,781c561eae65927ac4e8a186cceb20cf7da5c6e246fc72d748bc90649a83d035
2014-01-22,12286998849245.62,4986489767629.56,17273488616875.18,1,97f99c7f3387b2c77bef626a568d97631a4095ea5b67ad20f4cd395352376403
2014-01-23,12271772069152.60,4989713818580.49,17261485887733.09,1,aafada6e0daa6c5b8e17cd6705115df9a477f59bf996f0ff3b22203d21c559ec
2014-01-24,12271565563349.84,4991714320389.82,17263279883739.66,1,5156af7837c95c721539f9e5aeea5fbb7fdbbb465dbd109c9b8a0c39c82a0901
2014-01-27,12271560369099.19,4995163374917.82,17266723744017.01,1,35ba89bad02b1cbf7a9e1e98888377176359637f6e69495ead41ddb728168565
2014-01-28,12271924606932.60,5000007195800.66,17271931802733.26,1,647ebc183d224fe008e5d71349f487eb642fb527dc4cce2359ac8411cd6afdc9
2014-01-29,12271950937687.60,5000556058226.11,17272506995913.71,1,c6c515f22e6a877c0631bcd07425c5e3e279e190a55fa6f6fa72186982d7306f
2014-01-30,12251267088730.36,4997998707674.64,17249265796405.00,1,864c169d1298313761e6baacbfc4d95c3efe6cc3fcf4fcae34e3ef433dee7cb3
2014-01-31,12308142849415.81,4984876805567.80,17293019654983.61,1,94f3d191588b930050f00cdfbb91db563d93a4ef897d01ffa41be780889ab33d
2014-02-03,12305248817198.66,4957791637837.54,17263040455036.20,1,cc7c4b25ac681306f6701d2dd6b43b473c0cce24087db08193d4830b712f37c9
2014-02-04,12306069537077.30,4973951055101.64,17280020592178.94,1,891f5bc05745776a6a8c5a02fe1ee3adc9a566b4431d3ba8be324d4dd3b5b47b
2014-02-05,12306449958530.83,4974772706847.80,17281222665378.63,1,70e354392e160afb236082f096d81a7120d942141a5d9340b51ed546d88f8233
2014-02-06,12280178073693.36,4978304405311.01,17258482479004.37,1,7dc69e5020ea5e12a75d694ebeac3e7efa12efc22546e288fe73af11a70b9efa
2014-02-07,12280064393437.44,4978760297100.09,17258824690537.53,1,5807881f0ca72d39fe50efe93eaa338aa357de9f25ed0697965e7b3fa7b61ff5
2014-02-10,12276334061848.58,4982459856254.64,17258793918103.22,1,310d4c8487ad2e59558dcc1f74727039f49d9106cbe43a4027a229a55e30f15b
2014-02-11,12271591074536.91,4987201583799.71,17258792658336.62,1,e14f9e36906dc02437f0e718c33f17fcab127e7dcb1e0d385c2ff534d8037170
2014-02-12,12281806028142.75,4976976244122.44,17258782272265.19,1,839316fb5579100ee80a9733915c10503d858f8f237532809148bfd0abf6405d
2014-02-13,12279794967999.13,4979010546291.80,17258805514290.93,1,759d0c9f0641c5d8d4e26a86db0ef6ec9929f83299661c8ecda2e172a4e1cf59
2014-02-14,12281049951732.10,4977745048970.97,17258795000703.07,1,15bd011ea5f8e53fcaf3e7ade7a5f7a2da6c1bd8028ae7bd51a371d9ba9e2199
2014-02-18,12400839616892.58,4983809949436.77,17384649566329.35,1,7402d6d23e1ff6cde31ea16c5308418c8330db75056e48b393509bab422be617
2014-02-19,12401453981328.30,4983955704123.70,17385409685452.00,1,f1c7a2b297ca890babfd4bbece01454194787d8972e7644e8daeee2163d2c1a9
2014-02-20,12424458971227.16,4984652665227.30,17409111636454.46,1,d78d84a4b6ce71243f6409c503dbefe12e48a9d74c86d32f93aafc2aa9f8e4b8
2014-02-21,12424353796018.53,4986824240637.75,17411178036656.28,1,953cef8d0fe0f730a2b0fa78c6c4204ab0619075c1db0dbdd88cd35165138cac
2014-02-24,12424984542200.93,4988235932446.97,17413220474647.90,1,1cb4039a7ee23b783e3699d2d345ab38d4b1bef2e25e3fc4ec86de46d2ae4cac
2014-02-25,12424949144637.28,4994270973129.41,17419220117766.69,1,9298f3cbb3e760515f228e8cddc609274eabf06f7ce9fe9dd9183c4c6ee4b7cb
2014-02-26,12425388335506.38,4985442441940.98,17410830777447.36,1,9ff4a0bf19a3dad754e54afa867ecc4fd3addf49c8f23569d4d1f008df168dda
2014-02-27,12443553233585.57,4983338195116.88,17426891428702.45,1,9e21a30a71d303be4b140503ea20f8c0303e73be6feb67918a1dd492147764c7
2014-02-28,12492549870567.82,4970678692085.12,17463228562652.94,1,dedf06b42bb144981170ef365ffa16189daa5c44f412480986d4df40b1b997e3
2014-03-03,12510308418342.42,4934076828548.08,17444385246890.50,1,62b28e3b6a3ac4691d9afdf992a30cd3d9d8de9baf034871ca9f6c27597ba204
2014-03-04,12511236851896.79,4955991353370.68,17467228205267.47,1,52a5251cf4498b8524bba29bc0e264007dfbf2decfb89486e3600aa6973736cc
2014-03-05,12511038190924.26,4956503161945.80,17467541352870.06,1,9c611d86c418eaac65698d4dae2d239aa15e4bc6eea25ca7c882282dc58d806c
2014-03-06,12531106424577.83,4960764734189.64,17491871158767.47,1,2507ac2089ca3cf66b52cd5420c599f8f302f6e5766f4edc669be890af40a174
2014-03-07,12531142293433.95,4959936926019.87,17491079219453.82,1,9580fa31e8092b45a7b930749fb11e0fb7fa899ecf8ccdb48a3e3949235a123e
2014-03-10,12531386765924.63,4964235678285.16,17495622444209.79,1,fc3978872931a818b6b03e00ef358acbbe213800ee3f02403880d1cc37fe9689
2014-03-11,12531447066151.71,4970128971586.31,17501576037738.02,1,cc446490d3c89f938f6d5379aa88d68202c14aa40b4776e3090e26c587b31be3
2014-03-12,12531577864303.13,4959794227295.32,17491372091598.45,1,50e1eff43a46f6fb21e73bc13bdd556f2149136c5376b715feaa8b6527ecb493
2014-03-13,12550098989139.89,4961362716071.96,17511461705211.85,1,98a7b1610d05d5d3c2e94570fbe1676848b2bcfb194698ea6408a676a1f7d68c
2014-03-14,12550392330826.33,4961267264497.66,17511659595323.99,1,d3ed079405afe3b71be4e9efba6e6ccb86dca1dd78a865a9a9daf5a3d78c8945
2014-03-17,12582073130690.43,4964741351388.47,17546814482078.90,1,b1d4cc2b6a7e314f41ac25a86c098b6fa378e5be263ab221eeb3418fe4d971be
2014-03-18,12580783789308.35,4978276370749.39,17559060160057.74,1,91c19b227d6890198a0ea3498d7eaf97b8907b38704d82108ea29f66e2dbec4c
2014-03-19,12582504635035.52,4966992678888.08,17549497313923.60,1,c4c1763cded2c537604be47809f709eecb52a5faf275c091fe6e5da5992beee8
2014-03-20,12576775520029.13,4970157108528.92,17546932628558.05,1,92a449014dec7a46d7079f27923fffb7c79b94914e11cda894fc76ed295e113c
2014-03-21,12577834404936.88,4970372489100.18,17548206894037.06,1,e07abba7171878907aedec5b51429d9e4bb7c8c42ac313a9f464ec09653659d1
2014-03-24,12578349869872.13,4971778280595.30,17550128150467.43,1,21f49fb90ad6b68e93f5a09c088ec80168710d6dbfd4438ce0cddc33a3d50b8c
2014-03-25,12579227209622.79,4976756820294.23,17555984029917.02,1,7877e3e8fdcd568080eb93b314f9d90d768516e4d2971a2bbea652e10ba3248c
2014-03-26,12580618139482.73,4963461903449.77,17544080042932.50,1,65933e97bdfd5ef14540dcc2b71097424c800ae05111d26a6de5c8224ee6c5c3
2014-03-27,12569570170165.53,4964009645908.60,17533579816074.13,1,ef98fa515aa22db35f22ed7b8b601227515260b6a2cb92d6c442ca2fac76f90b
2014-03-28,12581404702240.36,4972871005824.34,17554275708064.70,1,f179d19b49f20cdafec858d009e5a050f5fbe1d292ee1505f44d227be9c36ebb
2014-03-31,12619319113193.99,4981908178019.90,17601227291213.89,1,9c4e5816c215a0745d56d983616532cc5521c5a2e4d9d1a5b51ad9b27f2f11a2
2014-04-01,12616878902734.94,4961263017300.74,17578141920035.68,1,812e58b005e9d8093deb6210211338a99790fced3232fee6cee2afcfb318b67e
2014-04-02,12618076922391.88,4967548906805.95,17585625829197.83,1,a8221b3c450788acfa45553735ecceec7213e5ce57a4a7b5dbaf57ac4e6e373a
2014-04-03,12602148792037.21,4952629878252.12,17554778670289.33,1,71fc37b2112b36e2f07165cea67aa364b9a087fe74e0dab4d6320655f3efaa0a
2014-04-04,12602378670985.55,4953059042954.71,17555437713940.26,1,eafa324ed3d9bc5ea6035cb4e657e08e25f492e4830131f3dc3e8c841f8d2bb5
2014-04-07,12602711081267.69,4956892786628.80,17559603867896.49,1,12a4b2f50282d2952ac7cb1b745bea3b9be1ec5da5dbd8652ca26ce4f071ae0c
2014-04-08,12603053563358.96,4964021139276.07,17567074702635.03,1,a8b3574579063a6bd01074de7739c721503db0b6e7507b6983eea911a3ecdbe5
2014-04-09,12603223427186.00,4953363631385.79,17556587058571.79,1,67c121e64a884c540f8735574241042c3d137a0c886619e40fbee976e549e705
2014-04-10,12584387729787.84,4954635736707.08,17539023466494.92,1,5a5aa85f9fab9e25c7c6e68290dbfae7fb4936a97d1208e42a1f22dcba5f9eb5
2014-04-11,12584606161716.25,4953996226256.62,17538602387972.87,1,e61deb7df3b20c673d71b008c5d8e48828e66f6e270f66e04f90e3a46a5f2641
2014-04-14,12584711780843.33,4957185208590.40,17541896989433.73,1,2e64c06d481f56d685009f15c39a2240031d1f3ccb77a7193ac902d8277017a2
2014-04-15,12599490259371.75,4977352030443.12,17576842289814.87,1,a7349031c1ccf30dd963b10422ca09a4d66f7e08a730fc5c5ac3cd3e5bb17fd6
2014-04-16,12600049834858.48,4971787619694.50,17571837454552.98,1,6fb4743b6138bf500c8742e284f1c161d2ffd253c483ba3e82a08164f7b9de2e
2014-04-17,12535406416493.30,4977014717402.82,17512421133896.12,1,1159ad9c27ae9b9f1069cb160b3f028cac38f49c64720e8943f9431faac8c2f0
2014-04-18,12535507625641.19,4981074017925.99,17516581643567.18,1,aa0b57e390ed1ee621ecd934b2f0a53add29cc645410f441d2637fb19711475e
2014-04-21,12536043261969.68,4985374568105.11,17521417830074.79,1,5cb17a92a20a79bbabe94500d1c0713dc9827ba85cc518c0f068f61cb7a448d1
2014-04-22,12536334382575.93,4992646596154.97,17528980978730.90,1,2a1b08d42edca7ae8c2117321f76dedc5852408796b933082d38026a13b5b26c
2014-04-23,12536674509680.15,4989274058085.39,17525948567765.54,1,4dcc0124223e7a0f945e211f50dd477b8a60df1d0d6816cf00fc938cfaaae58d
2014-04-24,12446268766749.33,4991605493662.85,17437874260412.18,1,1753022410c3e5e9750dda0d35d6eafa910d4c212b65e3fdff4a0f566a9766c8
2014-04-25,12446429406164.52,4990014819965.70,17436444226130.22,1,d5386750afa16473517d72eafb9c0524840ad1f9fb3f806e29b5d927e229f9fe
2014-04-28,12446607591077.93,4994157021797.92,17440764612875.85,1,979f88e2165407518974be4b23ac1da8ab32fdc00bd06ecd4bd422de14b23cb1
2014-04-29,12447336608807.32,4999984918743.83,17447321527551.15,1,ae67ff74bd3b8b12cc30585b5169d7f26f7d85f5d5fe3662c0cb3b385dee4cc5
2014-04-30,12503468335518.28,5004968792143.34,17508437127661.62,1,70495477914e56190564ac6889a88dc193c546f6bbeabf6517c1733fc1a98dce
2014-05-01,12493671588747.78,4980642496665.47,17474314085413.25,1,567631d6776b69926efb1410bf8901dae0fbf5ee3cad18cfa544904318bfa37e
2014-05-02,12494049363853.01,4974044576223.32,17468093940076.33,1,560d9f102bdb3169d28786cd933e9bd4c122aafab3f542283fe4aca6c2f8b037
2014-05-05,12494736270149.76,4978432302424.36,17473168572574.12,1,c4b7d696a5ca8a4244bde88446583f4d7ec106afa2158c6f18e4ee49f9dd680f
2014-05-06,12496778978755.21,4987506732768.85,17484285711524.06,1,4d6ab22870f13022e5173bd96d2c293b49e4cb1c296a8c434f7beae24980af07
2014-05-07,12497316116027.16,4986784035829.11,17484100151856.27,1,988a9919d0e8bd3cfb1b568886387502630b47984e2eb07b097d6cabe8549bae
2014-05-08,12478871032564.07,4993180664362.07,17472051696926.14,1,acb850b0c92d272edaf15c24c18b4638c9bf9120694a4d223a0c2180b51e6767
2014-05-09,12479136772881.22,4993141713102.04,17472278485983.26,1,f3bf9480d5c3ee41ce56f824351c94a076062029a0536c1a7f06a5fc61a9a1ec
