period,index_value,observation_status,footnote_codes,footnote_text,source_latest,source_record_sha256
1960-01,29.3,available,,,false,5d32cfa88101913ce7ffe30ca6da4845718426b6037d33223ac984f5357c417b
1960-02,29.4,available,,,false,92a68e563e56c66633ae193bedad085b0d622a71ada179a8fb522ac4f20fa3a7
1960-03,29.4,available,,,false,4a15b7318e7151391735b97c6342d9147be4cb9f91c0b6e36106f2f747123e66
1960-04,29.5,available,,,false,3b45757246d5e5e40939d3abe418bdd49f4b0408e2b6ba18f75d8c77b3373b52
1960-05,29.5,available,,,false,6085d84ea8bc74d35786e75307a6c407c124c37a4a3cd1593aba7c3abcd283bb
1960-06,29.6,available,,,false,e6d8ebbf071a57354a699d6d9dfd5d5c6749f48c8fa40cb5ca5aa403902395f7
1960-07,29.6,available,,,false,7c75c7f975c7fdac7afbbdcf726d051657055bdf82786b8c3d25dbf8dd82c485
1960-08,29.6,available,,,false,3aa2f6c3564c293b986c17bbdb59cc123fe9dbf464e1833370f06d825b1b16b0
1960-09,29.6,available,,,false,3098d8dd20b56922d08bb40386c1a6ed6587531420002ac93b0ff042bfed33ef
1960-10,29.8,available,,,false,688e18386bac1197153072550f598cc303261a46983f79f816a545c4e9c35b2e
1960-11,29.8,available,,,false,c0b54cfe59c546a80283c7f809be807070eb5b8655e2cdfcf3774979860f883f
1960-12,29.8,available,,,false,d1f85ca1f3d582b13a7c092c6cdf8e92e4f9b1dc961128b1b6d9de467b08777d
