period,debt_held_by_public,intragovernmental_holdings,total_public_debt_outstanding,source_line_number,source_record_sha256
1996-03-15,null,null,5045003375350.97,1,7f74970835f226e408781ae38a3733dbb0d7cabb5b9b21dd10f0862f9e99cac7
1996-03-18,null,null,5055609537686.31,1,3d9fa0025eedf82fbb36cc7de72b01ebcf54ef2460b1048367f3967c61e1558d
1996-03-19,null,null,5058839098883.55,1,cf6b4e3d87626425b904a75af3ea51e1b948518a8eb3fd83f27508249eb6c369
1996-03-20,null,null,5059797758963.94,1,5b38da2a844d4b2f110f736c7a56ac2604d417e3b68a97677726c3790b206d96
1996-03-21,null,null,5062251306433.41,1,4e4de31f95c37d11c571b2a05b1456399cd555a7534bd5596c7bb8bb32ff9f76
1996-03-22,null,null,5062405341134.69,1,82ec649337acf22acb547312dfc7a6bc4a1363a9e417b4387de6e25fab4a710f
1996-03-25,null,null,5063054197564.33,1,0a22e14f9b65fad68f6e8783220ded307375ddff08354c58c1decd6cf6607786
1996-03-26,null,null,5066587916694.66,1,ee1ee82bd22462d3c1c05ec3088f6a0b83625b029c5803b823fd6f844ee3d04e
1996-03-27,null,null,5069500044702.95,1,564c3512a271d1a4333c559e2f927d8530f65662f3819caf86471cc03983f99d
1996-03-28,null,null,5071791748467.89,1,9378d094c56934cb8d3c40048e400d1c2533746d71fe556f7bdbbab06065fc87
1996-03-29,null,null,5117786366014.56,1,1d02f3c75df3570824fa1d74488bc0b13c2c90ec349ccfa032756ba8321266b2
1996-04-01,null,null,5117099213631.19,1,333ff97c3c62cc31c7afa51449ba5d059d630550c384eec17dd78e2e0b68346c
1996-04-02,null,null,5120563147805.76,1,a5715a0fe676380a716ba70bf77e551e7a6cd4d37769ed244b2e6ab6d48b3a95
1996-04-03,null,null,5135691305030.28,1,736bf652e17f1b7de31a3bba5d4185858b879cafc03885e6f1f4bed5fcb09b02
1996-04-04,null,null,5137761102347.72,1,a9ff791b8ae13b64270462ebfbace90a4cf6803a5d3deec3f280d3b425b9b244
1996-04-05,null,null,5138149756285.58,1,71a9cc9ba60390cbe9e2f069740223d145ed74894451fe577b7a2d6afe65ee3b
1996-04-08,null,null,5134564451573.40,1,8c429c365afca9d338444d14ae0c97c006beab35fd14ec173435ddec2e4a521b
1996-04-09,null,null,5130577947994.83,1,67b49994e0e69a31ddc67033ce9be04e73579796e0778a866ef0cd3fcb66096b
1996-04-10,null,null,5137166845721.28,1,f7d4084010d37852497daeab6fd0aa44374195b64243783d964e1bcb18ab05f8
1996-04-11,null,null,5143688273769.12,1,d5b726fe5ca47091619ce6403d97a23d590ee98ee042d66af079f3d83d372ba6
1996-04-12,null,null,5145722307691.76,1,c9e2c24825c7d6a62c445f7340162ccce7c3fd6573022d22aa8069f58d0b48c5
1996-04-15,null,null,5140011407773.15,1,965f9f46d1e5c837b3d4bac446de01a8f7300a0e0e7861850e463c8abb7df701
1996-04-16,null,null,5142250889027.95,1,7432d745657a193b985c31c46e9acd5ff64d43788920c37bccb2031e5e45d6c0
1996-04-17,null,null,5146356518536.99,1,e3a4d90b68dbc77760e4d2463da29079e5ac9016f660d4b6394f74b76532a5e1
1996-04-18,null,null,5099448998247.15,1,5e476f9b854457f0868c1e7564742d00393a4f042096e6696e1ba2650e28f910
1996-04-19,null,null,5100053596414.66,1,791a38837f08f2472ecf0de82df921f8cd4e3bbd811f90122b1b784a87206734
1996-04-22,null,null,5101586172580.18,1,7b3d914aca095df2cbfe3c173ef1d1d636546f186a8401d644e6a18e4e01de5c
1996-04-23,null,null,5106372425943.99,1,c5d772c28170f3b7606feb6e9f7281b6dd165a8c03d8373b07409bbec1bdc2c8
1996-04-24,null,null,5110704059629.39,1,98464affe39008c6a6a331de2ab470252b7cc7d2f868ce5e37d61b921c47ce5a
1996-04-25,null,null,5092767860565.51,1,3c50382b9d10601a261cd713bcbad4b728cbc24cf2d711008f49aa957858a565
1996-04-26,null,null,5096090106286.62,1,7a10c29570903bddaea98ea2295d4cf03ae7f3e3d7da40db1cfdd7f2a6b01465
1996-04-29,null,null,5096726674358.55,1,a3528243d47d000061160b991b91ee6ca95cfc8fbdc629b02fb7e48173712622
1996-04-30,null,null,5102048827234.22,1,001eaa02efb4a3480fe21c5fef4875c7ee134d30c618044c69d2b6ab4b06c5df
1996-05-01,null,null,5096321323731.34,1,eadcdc13dc747c7d68f8f9145e7e55759d93750014487464c5b5c69574a24888
1996-05-02,null,null,5100092620432.01,1,534f1732e72851265702b69ed6620e936f013f2fdd70424f68ab270d81987995
1996-05-03,null,null,5089270954342.92,1,e10307fcee032a3c081263f2d19053a2e693d2ebd3d2e9313042e715720f47f2
1996-05-06,null,null,5090257303263.75,1,42169224c7352756a0ea8cd957ef4922756d434c725c1bbf0775df78aa6770a5
1996-05-07,null,null,5093910014740.64,1,fe8d8d5a3e49e438b20c1fba76fabceaab669dab90c232a2802e8428f78d729e
1996-05-08,null,null,5094597203341.08,1,ae9894625da34554c16b823f292dc354e650d987191dcc9a09ff0aad1d6966e6
1996-05-09,null,null,5088829415448.70,1,ebaf3eda373e27813dcfb91192076e5e5e1d7bcb7342e219fcbb240127611020
1996-05-10,null,null,5092815215705.75,1,6965ec79c557b11b75ed7954b289732ffb74dbfc5b298fea4e41598eb6a2d90a
1996-05-13,null,null,5094150618714.59,1,bc24ea55712c6b2e6535555bf300d8a8787916a80663d400a9d18048adf73b21
1996-05-14,null,null,5096217391261.73,1,ba499273f472621b005b944692c908d7a58cb05ab984122b3ce33f7996ee70e5
1996-05-15,null,null,5115694350764.00,1,71b16085990e9a4b39a82e5924c60d020004c714f801cd985b4062be833d1bb5
1996-05-16,null,null,5113662573709.50,1,9e1c547d3ac9fc82d7db3c4c2ed769ce79b7fbc1c5c35b650d2866d89a336119
1996-05-17,null,null,5114511847123.90,1,1d58dfcc671c95419e591e48f179bb2a46d188c1a00cbbddcdbc0f0bc7fa8b92
1996-05-20,null,null,5114232705195.00,1,7d48017733e7b920f6c80636eec4d59721f30845a30a9c0bf3a5d9682b3d8097
1996-05-21,null,null,5115827182802.62,1,5fd676d1eb409374669bf22d7d66aa45d06f73894eb939f2f230b1b4c11c0f9a
1996-05-22,null,null,5117440103398.93,1,92568d90d5d883fafb3fe9be8192605cf4f88217a455f4dfcd73810b29983c3b
1996-05-23,null,null,5120583551675.66,1,38d48e781928528b25cd3a3eb1b32d685a55b2b78e3464869248896cf7713c29
1996-05-24,null,null,5122025599595.29,1,bf45f9aaff4e9cb5a424885b784e88e7a3b19d7b3c46b5302ad440c1080d8541
1996-05-28,null,null,5122887536414.31,1,cdd1a34859b71ec2f801f71c0d86ce43c98c5b4288dbb04effeeda00213b2189
1996-05-29,null,null,5124770529170.38,1,bbcbaf4f6bd4b25e2ef3dc9ddb774d3c861b76e9b0fa8e982c42ae7569266a18
1996-05-30,null,null,5129180287163.30,1,9d4882b788e56c2592cd3927399a3d04b2282d063e12f288b00dba8e88918a16
1996-05-31,null,null,5128508504892.80,1,54f309e16b4ea49b59367703925c1063e516fda20fc2c8603d3b98bb8f97f2d3
1996-06-03,null,null,5136903015098.32,1,617368c7510e7cff69414f37e9cba1e1c766baa7c580d4ccf6e63087ebb74b99
1996-06-04,null,null,5139963594008.65,1,b5d5394997b17edca3bee3228594218ace63d9f9338749d28e6f98c53ffe3701
1996-06-05,null,null,5141669992686.17,1,f728e0bbf41168b013c97e316b18086ce6a9645a408cf4fa0e9fc744432e662f
1996-06-06,null,null,5139284273926.72,1,550ea872d6a8cede1e00ed9c502d5f4f3309b1b71cde9d062189b108e3ef2424
1996-06-07,null,null,5133885689631.55,1,b35838b239ec23b264e27f21cfa5ec7af831fd85960d1069cfa380bebe8ed013
1996-06-10,null,null,5134653489857.86,1,16239a3caeaa6c63220fe943979026b6aa5567749f71276aa807892669ea6d04
1996-06-11,null,null,5136928256903.23,1,80b4e2ad80272229d217fdfd62ca135eb12bd918cd801bfef096e2dd463f45ed
1996-06-12,null,null,5141286829205.13,1,21f439cd8567296b77a404b44ad753278dbe4f3605c4f3459d99937e01031306
1996-06-13,null,null,5139481774943.05,1,6a5a4a40b41f49619338d462c5df6fb58920e56499cc5fe875248ee19ccb9595
1996-06-14,null,null,5139657485479.05,1,9bfd23e98153edaccc7ed7b0d5c133f12ee565d44e71a07805796276aa628cc0
1996-06-17,null,null,5137826225531.03,1,75590761d96a30f0270d4fa62b9a6c2fbb028497e0c9d06194af78e16b928852
1996-06-18,null,null,5118200749524.53,1,55cf4e92a3f75fbf913eb5664bf29a3e4f14d76c1e3369fd32431734406699cc
1996-06-19,null,null,5120985354306.65,1,8e641e61accdaadb1904f5463d009f4cf337f8513d202a19ef5c6a3ebec17d3e
1996-06-20,null,null,5108536115006.17,1,cb306f8e827b72367a041d2fb34110e66ff352591c2342ecb827e3b424f07339
1996-06-21,null,null,5109701173266.06,1,12291799d3043ab7f8f6b4a049ef51092d5ca6be5895a6d2955f1c317c145497
1996-06-24,null,null,5110926525572.12,1,bbdfa80197ed907b78ca79c8093340a87c4ebc9b4f100bf161c4257beb675cf3
1996-06-25,null,null,5114148773023.82,1,3b2e3f74a9b0678ee8e25823e888cb65c02a14e8a3659f52278357bd9f7eda9c
1996-06-26,null,null,5118103732700.15,1,953019b4b86283a5f57382b16179f480295d2f034e23610819699d6a37cf4c5a
1996-06-27,null,null,5118682872218.91,1,099a7488875e413c263cf3aa3f49f6d72259fa264fa9f08c3425e6fbd7946110
1996-06-28,null,null,5161075688140.93,1,edd8ae6befa8725af903b8a2e13192be1c2ebab6fd71ab6b1fbd74b8d0d34614
1996-07-01,null,null,5158935800033.29,1,19cd76fd93aa6d63a6a24f7622341cbca2f346a9cab55ea04f48b47f8d5c4154
1996-07-02,null,null,5160706011919.85,1,1e9a73b192494aca08c8202bb2190719d434a57f03438c26549c79f53fd3b4db
1996-07-03,null,null,5151168373836.70,1,e20f476b34de017fb14f003424f7b656b24fefa18a4d64459d60fd07d4cf7464
1996-07-05,null,null,5153659808407.00,1,f573bce183ed92e9061b507203f0726882aa7dec769ed04527ba1417ba5eb29c
1996-07-08,null,null,5154104445604.38,1,43f558c58b07eecb4de07211299007f287f4065b0c2e51a014d13e3b6500ff85
1996-07-09,null,null,5151106744723.87,1,9bcc4ae93226dc0c76386d701b2f3e2f4a68ea307058aa4543681a40a641edc8
1996-07-10,null,null,5148771318656.40,1,9b478d36fe365b30f02c41bc7331021940bc2654a5ab7f177d79b1dcac73ddc0
1996-07-11,null,null,5152639995932.57,1,3f50091f22726d8b1b476e8ffea1257f04dd394489fa4229fc36167595802e0a
1996-07-12,null,null,5152755209228.05,1,9cdf14909035280a3efe246fe247c6ea57f25ae21d7c7f1c362dbad3934dc5df
1996-07-15,null,null,5156313659414.55,1,3d56b2aabc4118ed4cb799dbcbddf1815d8215f7bfa70266313785fccf000389
1996-07-16,null,null,5158429742926.15,1,1e231371ffec6455eca74a3583fd973f563649cf9daf954e872b2efba648834f
1996-07-17,null,null,5162069897551.43,1,0238a31ce42639b1f019867e568717347029cd1273755a59eff481ea29fc1e13
1996-07-18,null,null,5168794319428.25,1,154a85416b27b14b839eeca61680f4aaba6a78091cc212636b53433c5597ef7c
1996-07-19,null,null,5169596709354.27,1,e08c379a9433228e813b65dd8af16afe85416b61e64a4c9eadcf3635e7b194c9
1996-07-22,null,null,5169928910388.19,1,9edc65b9a99fd7fca5b86f44fc5c7910f66fc83563cf7b6d807c3d976a9a7420
1996-07-23,null,null,5171664148836.91,1,0d2d93f20247b222134bfb72a7b837b912af0f00766b8804bcd3d0b944c1f597
1996-07-24,null,null,5173226283802.71,1,3b827aa1fc32686e61ef8fe64f459ddb3777f1b35c499c984fb8920d39b6a42f
1996-07-25,null,null,5181309194639.37,1,a149f202bf672da2828783d8d79c616f6643a94ad85a8018b45e09aade9a3993
1996-07-26,null,null,5181675045058.46,1,9b331d502be97b996513ea794855fede18cbfaae215b31f45cd996442faa5bd4
1996-07-29,null,null,5182454968880.21,1,6b0fbdebde43824b818043498fcd323233ac5acc054f5fd295d9b225aa3fa242
1996-07-30,null,null,5183982827241.61,1,d528f6204b487ed6b6ca9c22ec40ffe27e065f959d8f8df3bc762e2aeb9faccf
1996-07-31,null,null,5188888625925.87,1,3eda320f983cdf07ebb7ea1b5791a6ac4e4fc2d7b46272e31d9f907b04879f78
1996-08-01,null,null,5183636383503.29,1,19583c409375b6ca28752935ef6c35dc83f2c2ccec8b2cfb5aba9f0eba24d57b
1996-08-02,null,null,5172008136975.88,1,797ff3ecab2e4faa1bcf4d5e8fb8d162001d047a279c60351f6438c7d07b26bb
1996-08-05,null,null,5180330042157.50,1,be013082e3c1f787050beceefa8ca80ccc308fdeb89832ab26236afca4717ae1
1996-08-06,null,null,5181580210505.03,1,5cd0da7797673ecd564b4419334d0dc191e6ab7b7ce4efdfcfc214fa169855d7
1996-08-07,null,null,5179352078340.83,1,3fcf4d2d1eb086fb23ef73a31c388e091680915a0ad9a7ced8b7239f6a80ad62
1996-08-08,null,null,5171183632406.18,1,f8e69ace809399513eb9b2f950c3d903545bad78073694a1e0614fe1aa34d7c6
1996-08-09,null,null,5172153821441.53,1,5970abb2aaea17565c32da3a10cb2777d38ac60a9cc96b5eee7f4240c71ca23e
1996-08-12,null,null,5174091233811.66,1,f3c0e96d7fed89fbd6886f721f88e417b447403c7045b51057e124a36c624b0f
1996-08-13,null,null,5176015497802.03,1,6b1ed1f1a6440521de1718163af3b6dbaf771838b6e043c1bc05b7212e010d88
1996-08-14,null,null,5178058824921.50,1,57fcd5ffc5be7b16443dc8df1373c621acaab241646b657b88b7438a7bcaed3d
1996-08-15,null,null,5200902031101.35,1,ea5af415c328b6cbbcd10c27fbbd0a8fbe83cc13c68be20238fb21cb3fb9474c
1996-08-16,null,null,5201679174021.84,1,e5673aaa74952911177cba2a750de80213281bd18aa0673f286880ca193b00fa
1996-08-19,null,null,5202278618907.70,1,5b37a21df35c3795fe4f0c7d56d098631400d5a11de38c9d664f12c67f2fcf84
1996-08-20,null,null,5203614344525.64,1,f3e56703d2c6451fb0cdc4c31cc01f8dbfe1f6949d955187092d3a3ca4e4f4ac
1996-08-21,null,null,5205211223968.70,1,8e26d0f44909d0e7ef30f1f9a07106958220512873f7589c07870812346145e3
1996-08-22,null,null,5207891049383.04,1,611ad15eb3a852d26f1a2fef8146172e76caabaf911bacf005931e7691adbc52
1996-08-23,null,null,5208255478133.43,1,ed899f618f6574b6b6990f062a309c0c3d20e9aa5df22b667ffe8855f2b4b00a
1996-08-26,null,null,5210010318057.93,1,be2defee52848dfc464efde223f31ec96850494069fb98e284b7b765b68b1e66
1996-08-27,null,null,5212017623401.87,1,a28407b6118917decce10c8e1f43695f1043ed8034261d0a82ce017c22afc2ef
1996-08-28,null,null,5214252790709.01,1,c681ed5891a8815b6bfdc5f2f8657dfe984936ec6dbc5da1fa0cc89de7a19a89
1996-08-29,null,null,5213488943748.22,1,6b6d83db2d3197425b48001734bfe1b10edde79a51c6d618a75074959f9ce504
1996-08-30,null,null,5208303439417.93,1,398530c32e1294482b0aed3e79ca96d2a7f0ee72b629a636fb2e3261933c4fdd
1996-09-03,null,null,5226657169759.06,1,7a80bcfcff3e93c489434b19b1c0b018c8cce03410b45e7c586f0ab3f5dd64ad
1996-09-04,null,null,5228998407724.89,1,32f30ddb6cfe40b10894fbc7dd67c6b0551fceda8e25cdfe4b8960661af65601
1996-09-05,null,null,5225564391083.90,1,fddbd1b00279467f164de39b6fe7d405a2a549bbe642486aafc5236522d2e585
1996-09-06,null,null,5220377655156.41,1,91468b82b7fe726e4634306b643fdda837a650e0436ed097b21eaf4880eede93
1996-09-09,null,null,5214144675542.25,1,1d5129df358f1a211a3aeef16c2b0c0619ff0df76d3b54a58e1d57c04569288e
1996-09-10,null,null,5217211394956.03,1,41663e29450b42cf23a2775cc7587b8f2e51bbe02f4fa3924a3fd844bde052e8
1996-09-11,null,null,5219273550936.86,1,6faa857c739852f162094b2c436842f1c664f1fcdd0fa0f614249d9061c77fd5
1996-09-12,null,null,5216902015633.76,1,5d0524a4dbd1e8ef32c477276436978e82c2ce41dd2c28d4a592c4ea4492c129
1996-09-13,null,null,5217304758895.91,1,f0d8eed5d3c86b49d9b66132033ae1717cc1315cb29aa5222534a38ca1e37011
1996-09-16,null,null,5217327143659.08,1,2147ae9c42c20364331752248cd5754c2ab603c5f6b13bd9d7cf33122c0c5971
1996-09-17,null,null,5190807990011.88,1,b96a394ba9aa0b332b16adb7dc72d0b205e8ac1bf7036a0519706fb26eeebb8a
1996-09-18,null,null,5193856710104.18,1,4fa114ef5ee6f2f57c5283464cdd51b68dffce8af8b8d75aa45be9eb1d39e3ae
1996-09-19,null,null,5190460235894.57,1,3ccfeba199310ecfe4b0b26df4c5572f7b1e0815acc3ede57e1d9128dbe1c267
1996-09-20,null,null,5191241550309.43,1,a0f8e63e2b422c3b8d3d1cfde2c7920a01775fa42dddd19b6a5983f8e0f8fa6c
1996-09-23,null,null,5192406060962.74,1,e8deeb31b0da2d4fa1d70def9c9eae24d63988cda3ea9884fd7fdcb1dd99fe18
1996-09-24,null,null,5195854879174.22,1,2f52b35c0404eb0934905c9e45856ba8c7559b19e4cbe3258fe7fa2ae85a216b
1996-09-25,null,null,5198780826934.47,1,f67275be6ec390ddde029f6dd161c805ac861e3c33ea5ea281d233afd23f8ab8
1996-09-26,null,null,5198325061997.28,1,ccadebd854c1935eafdab8d26a4e2196f2d87e8bc32990bb793834c7b41b582e
1996-09-27,null,null,5199074786599.17,1,74e7ed5eb0f19e70aba6ff105bdefcde1f612f49b74a0a67aa294440b513c91a
1996-09-30,null,null,5224810939135.73,1,6457a9595dbf65db38338e0529679e6f92b7211ebe11ab012bc593c508218228
1996-10-01,null,null,5234730786626.50,1,ff7295018159e754628bdf7e5484de8bfbd6094c6f1d814d12963966f95d86dd
1996-10-02,null,null,5235509457452.56,1,3f1fa57402e0b24278f4b003629587fb8ba12d0428f646d7f0a135e170e46ac2
1996-10-03,null,null,5222192137251.62,1,1229803885ecd3e3c69053138fc4c3e26291ee03190dd75b8f589153a4b0db2a
1996-10-04,null,null,5222049625819.53,1,228f8641d76422c228dc28fc47c7c1a869d213e9d730da3a44fc6b7609a8eac4
1996-10-07,null,null,5221841840841.02,1,aa11894728248d683a544fcd9a62b5b442078bcbf77c36e3defcdf1392448bc7
1996-10-08,null,null,5221528685864.99,1,fbaec67bdfc06f76a2972db41303692e260c00b2010ac073bb0685b166123b09
1996-10-09,null,null,5217593829294.86,1,3eb82eec3e9911415db167e805a7327ab61e3c5c9f8c64f4c796b338dd406fc1
1996-10-10,null,null,5217468883632.21,1,6573ae24762653ad8bdb86a36197da7d225e769a26e352292618ac2cb75c0f81
1996-10-11,null,null,5217906291785.75,1,bb7bf503e35e9940f545f4c007751651ce87cc51289993d7891ac9ba4b377c76
1996-10-15,null,null,5221453973360.58,1,48edd5b10e807e389cc5fa486ec2f4f2e7a74b3203150650d7508c9779a7f289
1996-10-16,null,null,5223068653233.41,1,0579db56f9aa1564ef3898efd96b77abab08ed858cf8e7edf2a85aa5685984a6
1996-10-17,null,null,5226592644439.82,1,201fc88ff025f28018e2cc3316659903c4d1eeed1fa58883b58e526247d2b4f4
1996-10-18,null,null,5225714502992.20,1,6be724ce50948d2add0d3362d42f7593f582861b94504ca2428ac6179a9991c4
1996-10-21,null,null,5227288294702.83,1,8475f2903adc583520cf07569143af0c9873282177af0dc1ca527e9ac1ed114d
1996-10-22,null,null,5228756472660.40,1,eac1f8ed9db8f10aa4a25a14ed862041e129ae1ad7f7d505746e9158062570d8
1996-10-23,null,null,5229624047339.91,1,e7035eef2a23340a6258f057532bac64c388557a640c965713f5ebb57e571597
1996-10-24,null,null,5232046594096.75,1,998b1b1fe68f59bab20b10eb32ffc9bbd84b35696a4943a438321243cec5029f
1996-10-25,null,null,5234132618920.50,1,7437bb496f71515490a547b3218ebb9abc8b32ec2b871eb3127392c162c5be0b
1996-10-28,null,null,5233941468714.80,1,b7f496e3b5f000b2a8d95c6801aa35e505058a36545c566df8b6878b996762ee
1996-10-29,null,null,5236574342237.43,1,1ed90d2489dbb5a745aab8b99a58568bc7b0b59564beb2dbeb36fd5a47b89911
1996-10-30,null,null,5237761731376.77,1,c321025f8c4ebb7157254cc6d3cbb6b93b9c92a14c3752b3475ffb4a07b951e6
1996-10-31,null,null,5247319617599.91,1,5ad4522b7ec3ebfc7b0ed6585056e6ece929c6d7b0838f21cb3acc1852a42c6b
1996-11-01,null,null,5245467782151.22,1,5a5a9b91024f09fa410acb047c629ad0d1515c5a13ad47b9463e607ef9956fee
1996-11-04,null,null,5245378048678.55,1,fb6480d989b12b92a13526a7843c874f59b50f9d416645327cf53880949ab723
1996-11-05,null,null,5247475824542.10,1,55236bc353cf86db45a7ef6bd735f21f245b25db086afd6781e5ed28a9187210
1996-11-06,null,null,5245747731264.11,1,cda828cfd4f0fbf2def83771b730472633848680f4e662bf3d03b2600dff84db
1996-11-07,null,null,5243331764484.49,1,3a6a822f5819ada89017b68fa273c99dc5966ea8d5db29a89bb4713154d86b35
1996-11-08,null,null,5245439794927.95,1,c31becc69bde15ffaed518bf2c83c90fda0142bfb25d8a5ec250850efbd0293c
