period,gdp_millions_current_dollars,source_series_code,source_table_id,source_line_number,source_record_sha256
2004-Q1,11923447,A191RC,T10105,1,0bdfcf698d8c90213788d2248edd27aa582a19d803c4e1180214bac37bee78fc
2004-Q2,12112815,A191RC,T10105,1,7270dc9fcaf01ac4a22dd5f206f7922a20cdcaeb66ff59d6d998e461f4bd362f
2004-Q3,12305307,A191RC,T10105,1,291b6cbc3b97de54b9744c1e08747e9a172c988ed67083645f0e03f544d5b618
2004-Q4,12527214,A191RC,T10105,1,34dd2c26169acb9e7583e7ab81baaf96b4a939483fe5b3d6578e1bb33875c63f
