period,gdp_millions_current_dollars,source_series_code,source_table_id,source_line_number,source_record_sha256
2013-Q1,16648189,A191RC,T10105,1,8a861b0284d75b33fbad69e646ca6ed46cf32e1464c69f73a0aeb57635320ecf
2013-Q2,16728687,A191RC,T10105,1,62ae56e0611994a811706bc79e78816e223d72c1f2b5810a5c77c7405f71e5a4
2013-Q3,16953838,A191RC,T10105,1,f7a7df43ca79fc910f3ac1b98a0ac23026adc65585994b29ade484a50e0a3a75
2013-Q4,17192019,A191RC,T10105,1,d22d30945d467c5085ee1e6d704b9a2f46b4cf03ca27929e704eef0dc6a16801
