period,index_value,observation_status,footnote_codes,footnote_text,source_latest,source_record_sha256
1958-01,28.6,available,,,false,1eb62798d382d4fe604594a11454d01240f1bd690afae3b3f44389a1757b555d
1958-02,28.6,available,,,false,62f37da559d996eced17bd677f0b4d242e9b0052cd60e3577b14a94fc46b27ca
1958-03,28.8,available,,,false,d0cfba269482abde50ea2ac1a5b4997cd75386457912c46a2c29c2738d80b5bc
1958-04,28.9,available,,,false,a7a62827042031d0a9a8e86d9d3af3a663d5b2b48ed7c920afdb0cfa6e804353
1958-05,28.9,available,,,false,bdfe012b96ef28bcf4ad3ffdd983474b99a27f12b2be26d4af7a5d5e9e59384f
1958-06,28.9,available,,,false,916e7507242598ca33413c985366ef8626d85e8c8ca245bbdaa994d206baca33
1958-07,29.0,available,,,false,7accee67e9484dcfda1ecd72c3c0808c06930ff677c154e9c03ee16b5873485e
1958-08,28.9,available,,,false,e07fa5ab4a6058cd1bfb88064f8c427157b787238a30892e54917f8ace98e62a
1958-09,28.9,available,,,false,be6b251045711ee9cbd64ee4a76562827b1a39aff94e71e67383ebfa057fb056
1958-10,28.9,available,,,false,0ca84aa4e9af340bfaf17e81c39a63252505c6ff215603dace7bbf016c16cf33
1958-11,29.0,available,,,false,38b314610fea149858a943c99ce0000a54231918d900c4296800ae1c71ddff34
1958-12,28.9,available,,,false,0266857251f20d95f64048e1c4d07036c0cc5cbc3fab418af44258230017956b
