period,index_value,observation_status,footnote_codes,footnote_text,source_latest,source_record_sha256
2023-01,299.170,available,,,false,f056e0c19b481324fb9d050311f409aec23ab60d792a15be82a4f1b6af69f28b
2023-02,300.840,available,,,false,69774ea8f5547b5a2a1e4e1d0117f7b95fd8c40d37956d9cce12ca4f58d7b319
2023-03,301.836,available,,,false,38aa9f08c13c4896e3abc4ee991e841b876d3487bd0e2fac9d36d6eaeb79b7a1
2023-04,303.363,available,,,false,9700d3d9e295cd63d96ff04fef83adc74b2144cddd28e55fc126bc2be256b800
2023-05,304.127,available,,,false,dea88ff24ff2489d8d5e46152c29c3250336518e289fce5c70c883ed7c32a69e
2023-06,305.109,available,,,false,99e5e4d7d741ba0a9913395f55f8f049d29df774fc15ebba7a24dff22e1839b9
2023-07,305.691,available,,,false,731d39d32db6b939e50ab50599f4f97c5e398eab11c6b3cd98881686617c00c4
2023-08,307.026,available,,,false,298eb072224222300a72a6b71d7646a3f151fade93c8984e3497fae53e12e90f
2023-09,307.789,available,,,false,35f057b2744f4d28ae8728ba7cd0db5b40837898a85eccb723d566371b4f4393
2023-10,307.671,available,,,false,44318ef2b0288930d0257ef640f67ea287387e2a79a6ab6df293347add2749f7
2023-11,307.051,available,,,false,54f7411949a36bd0cdde9f86963b9d2fac41ccdceacdbfa3a46461a8da5babae
2023-12,306.746,available,,,false,5346dd8f236bc82c74acbed6ff4f724d15dec94886b3aeec0b9de4bab3272223
