period,stock_thousand_barrels,source_record_sha256
1982-08-20,338764,0a5922ea3ede8d9863cb35871cf18d67b01a2853ce66242b0a2085dbe6f1621f
1982-08-27,336138,9a3503784b66f8acdbb3388b0160b6861324b8bb5223df48a3308306dbadb6c7
1982-09-24,335586,58f80688f2299c316e105d92ce73166cbefc7346491fd56eda0e87f0ce90779e
1982-10-01,334786,a22c3dff42cdaa87e42efb7018e1909f9e83d04efccf10e5a9b3223fbda4d8b5
1982-10-08,335260,4a823f5d0ea7419e2beae610b15d760fb4b1cdd567c48d9916f904fea1368a49
1982-10-15,326979,f52ff6f83586aa75146757713eeeb4c2c488ced934ac5a83f2cd0127c0b02150
1982-10-22,334370,0a0e224dc77f7d11bbf96ea62f6f25c5b895544ca75628d7e389c69a7bbcabd8
1982-10-29,333067,eb66f60d3a3299b1eb2b61db9bfab1467c3d3c465d4818129205e408396a4275
1982-11-05,331057,fbbeea0bdba787921e3b7ff094ad399b9944fc0244abc856a782bd588bb1ef14
1982-11-12,323448,d563bd147efc8cc348df7748e8b0b9dc9c24a6735b30422c6f8b48254b5aa29c
1982-11-19,331264,a6aa13f1463077fbedeb79277a1246b592311dade7aa1a23494baef9d38da2d5
1982-11-26,325639,c2e621734564dcfd26467ae86f9127e5fd6593b7e94f9b2ae9320fd11b93baa1
1982-12-03,332447,a3a343592a830a4977d92686e3e09121a46cb5235746fe6e92d1b2d7606bdc4f
1982-12-10,337943,2fb35c9de2c82ba40529c747eb4c06d52343407b4a1eeeb3f5b3833ba0e3d331
1982-12-17,338912,102701a999d89b65a106728164bd8619f8ea4bee817607900902ce389cf05372
1982-12-24,335061,d7558e416312de21a5300205cfd2b83c88c8c2e56a7111580d06ed388e3a5265
1982-12-31,330150,ff04cb5562ca4a9155448953bbf319c56811d6153c4f2be607edc10a86e98ff6
