period,ref_area,cli_index,obs_status,source_record_sha256
1986-01,AUS,99.79616,A,4df446bffa4d20049c7533e90a41a45cfea7f896f3efd4bc329d8fb5a2f335d8
1986-01,CAN,100.6906,A,70d3b230660516b971e75544f5d65f73c5247fdd5cf1b269090c92b815f6a0c4
1986-01,DEU,100.222,A,457d582a11da1a3c5b0e57c858ce7029f54d3ec157574fa222b8e6e6cf5be5b2
1986-01,ESP,96.46526,A,d4c4e7e9a7da65bffb117f8313ce3bbb307e9f57e137a2a4cb6b420eaed991f2
1986-01,FRA,99.53609,A,3758f95aa834f18b54a806d8790ac476aef9fa3b19212a468c5426253af320da
1986-01,G20,99.92792,A,c8c39889f69152d619594ca8e1cf70995e6ade27d29cf2bff547bf9523ca8cee
1986-01,G4E,99.76328,A,f53465ed445efeafa92481064cecbe0663723e5d01e90f9c8029447a977faabe
1986-01,G7,99.68001,A,2ad70fdaaf6fb54ee2cc0c90400e358f4a4ec3f170c2fbfda9f25c371b48f7d2
1986-01,GBR,99.71991,A,00e4fd094291a48a4d2db2bc2a1bf7235228cd4746a6c5e17bade990e0a7fb61
1986-01,ITA,99.73347,A,8bbfbd14e83645816e8fdbaa54471c191a908d3a73555befc95455962a95e7fc
1986-01,JPN,98.27833,A,f8dac526b1a3c6f5ea23f6a562a502db49e3cba6c5f3339913bd71c4e9e56516
1986-01,MEX,97.62923,A,85fafe8c9d54fe8966970e4fcfe7efd07a8f847dde8f0e16ecaed61cdc67ec14
1986-01,NAFTA,99.85153,A,c206e391a85d4eb46129dd7c5b68f3f7238fd1a5f7c32dd008034a9946622207
1986-01,USA,100.1123,A,28b31582ea2e0d6859a302f419bc78481fe9fd313b84d8bcf278bc9f57db1608
1986-01,ZAF,98.57886,A,336c8148a8f9af752cd1039b1fcf9ae796a3955d08ada89006129e7a2cf5771b
1986-02,AUS,99.56539,A,fd3384e92131b08517b3b31d433e734cb5d055a2c58da6b667c1767bee198d58
1986-02,CAN,100.6265,A,37c996698d4eefad202f2a9e8fe6fc1a3d7fbc6a491500a0c6b4c3448df5b702
1986-02,DEU,100.1342,A,23687fde8bd933a839f6701351a6ac4951f86c721a99687d0bbc1800dabd68d5
1986-02,ESP,96.67448,A,001e97564ddc6054630436cda42449c5a2f8ed56157a3e2691414f47a315b06a
1986-02,FRA,99.77147,A,1e8fdfecc7bc9b4c75f6205a5d7bb7bf93ecb482ae8d0cc67c73d8019f8c82d2
1986-02,G20,99.91784,A,99b59a31d7049369dbc889a995a29416b9a4652f6f5989b64c45abd5ed87be21
1986-02,G4E,99.83079,A,b744485ade22c295b80ab3e66a10651bf1ffceeddc551d0ff3e15bf241d584c3
1986-02,G7,99.70459,A,8f68e1d6854186f8cf2d61cb4403b3b9d1abf5ef2aa45d2172b64a11b1dabaab
1986-02,GBR,99.70921,A,1eb4e9390005cfc66604436097f50c45dd520dedad565ac268a84b53fc1a6a59
1986-02,ITA,99.92152,A,daf592b7ab59600d0fbb841cdfa6c96dff27bf9f7f1122323245bb176dd9549d
1986-02,JPN,98.27219,A,a7d243b1eb8732a33698ef221d9d699400ddc9a3710c60347dd13e6bcb37b751
1986-02,MEX,97.08903,A,af4dfc9f5f87cd107f831b16abbb548e6c6132fe99cf59a1a88d8f7d4ca1ba2d
1986-02,NAFTA,99.79312,A,b357df700bc2e887df88564926b3259374cf5fd8d03d8d6faa22785a41114d00
1986-02,USA,100.1218,A,b209d7d5f00b366d9bbceb5d04b91bf4ac4ed31335deeb18fe8658f97a8aa37d
1986-02,ZAF,98.67966,A,59764ad1e5fcf79de60b1892f3eb27fafa78afce729691ba2088e19c1469b57b
1986-03,AUS,99.33463,A,8278dceb054c20ea3b4084c0605c9e095efacc5615b7201ecf04d55e1bc4618c
1986-03,CAN,100.5826,A,e6b9f60faad7fa351f0c6441480b8e97dd303bbe8d70dcf4e69faa82f9efda83
1986-03,DEU,100.0561,A,b59f4acb955cb839133ed52bb11d3a46d14f02b0139187bea1e6ac3cf55f0174
1986-03,ESP,96.97433,A,3a035d1d2cf6a8c6ba6c36552a0e3b8c8c99afbdc8d8594be301693a01f5076e
1986-03,FRA,99.96135,A,0c8a4d78bfc228260604ad9183cea976e3f0fbe373ad8ed3a7f45e18b8076905
1986-03,G20,99.90307,A,629e05ffdcafe863e9e69c3a4c3c9a308685827a439f30a267e28cfeae776e7e
1986-03,G4E,99.89958,A,3e074e5b1d8d9ed4598fd66ff1b0ab51b307be7a851bacdd6989ace282a43f88
1986-03,G7,99.73129,A,c16d9d42795f67899ae9855d99c33bfeeea64c7785322fec2695f4990c831891
1986-03,GBR,99.7388,A,8b344e75c0f9cd3bf7a45ec1057d77400f08af48f2b0b4801d72ca310e4b936d
1986-03,ITA,100.1091,A,2f152b438afb2c5aa51b086194d222e5fb3165330821927f4be6ccabc95f9e35
1986-03,JPN,98.31323,A,a6c2c519a488871edd9d480a1e3d2c75af52ea562472d7db90d44367ef19a480
1986-03,MEX,96.4339,A,adf05bf50e768ef905170a3a33b9291531cc8286c43325c041af709ef23bfad5
1986-03,NAFTA,99.70985,A,7c8199ca58ff445ce613873efc955411f6e02970eb8419b32e540fbe15f57002
