period,debt_held_by_public,intragovernmental_holdings,total_public_debt_outstanding,source_line_number,source_record_sha256
2003-01-02,null,null,6389356141156.55,1,cf9ed740cee7460113d1b61183c5ba2e81c3b2f2e220f219f2c516e2972081e1
2003-01-03,null,null,6382650489675.40,1,818f6760e8687148d671177837c90226d4f00524c5a18047654478e4154a6924
2003-01-06,null,null,6383514236076.15,1,b0a76a9c536981b35464e7a61e3e54ff6b2c2919bb0d08daf1838bd9b02cd9c8
2003-01-07,null,null,6387381983103.35,1,378effd10ef0716382d87f879835c3a898be8651aabe07b9a93245d369a0f96a
2003-01-08,null,null,6383281068493.19,1,a15c0ef469711c327a5756d99eae3f0cac5528f168d4ebd40868253b98edf0bd
2003-01-09,null,null,6381926712367.35,1,5df7160c4da7f4c9b2a2d0bf3181de8ea6f542a651929294ba24f12644b1114e
2003-01-10,null,null,6382620048093.48,1,bca8106444752a3c85f539fb9a30c95d09dde7896dd90cc7dbae262ad177cf22
2003-01-13,null,null,6380582269971.85,1,444b0789ba4bc43c7d4ff7eaa876a49f0e555b423164d2f7af432c40df0a9e05
2003-01-14,null,null,6383462572294.58,1,ae23265546af79186073973a46635d8c5c3455dc4be1f61657a93fb95a46f459
2003-01-15,null,null,6386957326682.31,1,cb71acbd3ecea48bb5a96a8eaa3566f31b3b25cc77a83592d97d4100f72fe9f1
2003-01-16,null,null,6384824540523.90,1,1323e9fd223218ef087d62683368615001caab2e0ef9f2dbcfe70d2d05e16495
2003-01-17,null,null,6388587973011.41,1,dac29d5b1c08599d42c56a56ea35e98e39508e6e4b2aeb6865a4cf5e54a0e284
2003-01-21,null,null,6387841175651.97,1,fe6ce35a9826e210d8c459e0877d1a16f35d309f3c897437c03cabf4f7cb8494
2003-01-22,null,null,6389894461722.18,1,acf4d9a272ee664bd5068136f052b7d2b7151f428d929013716f7d75e9880d5a
2003-01-23,null,null,6389561622961.91,1,5ac6b0f713a0193cf3a7c053148e2b597844bd8519245d31a1614550df417bd0
2003-01-24,null,null,6392119196353.47,1,4211d1de30121ec4c0aa1df9740a137e09b99ec3b098a1ba3152c5820ebac723
2003-01-27,null,null,6395237394489.82,1,cf2879965b1049561083711aa8d9f1ecd464ceaae5bc3d98685f268b8464e2e0
2003-01-28,null,null,6399121608270.48,1,dd215697794e3cc6d4dbb79d4cc6d2eeb880216e03effb1e99f50329c974e79c
