period,ref_area,cli_index,obs_status,source_record_sha256
1989-01,AUS,101.579,A,a74073fa4c6abb84c796c107aebdf88c85f53e1f162c0aa1ea6c655dc64842cf
1989-01,BRA,99.8598,A,e6e8b0db39d69f0b490a408dcaaba628608775dc2a3fea2025f2ca7b46274ae5
1989-01,CAN,100.5636,A,f8a18fc673f8dce33c9bdbdecf67e35b3c930e0d849a4d3265128d8c2fe90206
1989-01,DEU,100.6223,A,30b98f1a3ca726690a6504084a5777032f415fdc05647567cee85bad6ef187e5
1989-01,ESP,102.8067,A,3efd9a457b7841e9c25cbaf2c815f7f28652ac546aff4887bf08998f430bcad2
1989-01,FRA,102.5319,A,3109fba7537b0fa58dd2b88c709c3ba82cf55edaf138107309eb10d4bdea4c1d
1989-01,G20,101.0852,A,24d6ab13756923ed742caa0581a511818bb0dfa03ae6b08a440f8996fb1f413c
1989-01,G4E,101.3486,A,1d1f10444fe1e70be235dac9cb263465d4b35bf8ada638f42f9078f506949628
1989-01,G7,100.9663,A,5b00746ab2c348362fb8ee2b30f4efefae7be879ce75f7ba24ebeee3fe15381f
1989-01,GBR,100.5445,A,35c96f7080b0eb1feb47771bf7cb4cf9073c989b00cb52023a595666e299523f
1989-01,ITA,102.288,A,9ec0f2c4cb655a1fb9eacdb71220fb0b41f4a774720850e3125735bf61a85d04
1989-01,JPN,101.4578,A,2e3344a8fe0b9242deb5a5337e1bb7a7646db09af55f1f8c0ca815b70210f0e3
1989-01,MEX,102.3817,A,ffb56df175447c77736ace93938661a1cd6ff484c33e1ce0ea8c7d1244390b63
1989-01,NAFTA,100.7053,A,4523ba70c2137ef668c2fc1b0f44ca56a5c6923b37a9919852931636ed3e6e34
1989-01,TUR,97.08527,A,1664ed20f3e098f64f85bbbeb0b2b18d638a858b9239cca2a351fa9fd21709e4
1989-01,USA,100.5419,A,aacf45e60b34ab7b161ae9818f169d3dd73f816db22689c2a89e036c2821c198
1989-01,ZAF,101.198,A,e71389d1b17515e064e3851d1a3e497939330d812537e40e648fc5151f8a57e8
1989-02,AUS,101.2949,A,9e252bd4e64571cefa9090dea47920c7e0aaf8d8e4d4262b65d4398fb828af79
1989-02,BRA,100.0815,A,d36c24eff557bb27097c4662292f3a26171a0d4b71a95e4fae7b551b1d735c78
1989-02,CAN,100.3222,A,2abf6c7658b5734bf59c0f017ccf4cb94795e05e634e5296e5d4ec8262fc7202
1989-02,DEU,100.6174,A,3f0cc46f81e9805f888a0eeaa3bbd75f0b90099dc6862ea2a8e85cdbb009e5c0
1989-02,ESP,102.9046,A,9545f113c4401017821b6a09bceaec4a71ee29bd4d3ae6e1fe4c775da0d538ab
1989-02,FRA,102.459,A,9cda077f72d815c40026f50d07fb43d3b387226ef82ecd4035ff8a47814a50ad
1989-02,G20,101.0526,A,ad15a23860eaa41eb257d4c6078b19d62e2a277b53a13b179fef6fc45c4474a7
1989-02,G4E,101.2904,A,f6064e20c0c629cd93eeb996a40cfae32faa0081a4f848b9146b24ecd3f61dd5
1989-02,G7,100.9049,A,faccaf1833cd83e6a14ba91ad9f78b5ecf15adafb88566ad737a66310f8692a7
1989-02,GBR,100.5518,A,2be984d4b67f628f0b62ff15e612d7ade6fa548823771b570564d36451a00268
1989-02,ITA,102.1099,A,7c570a90668ade4efc08347558d74b7ad78da5f677da694ac71759d9f2c675c8
1989-02,JPN,101.5505,A,34e20931cd46d1c12d2f09a521ff810dd91f44016137067a569f1e0e91cfb5fd
1989-02,MEX,102.2926,A,2deb09a6defd418eec88610d5a14b6d2811da3db2410551af9a3b3f6d574f649
1989-02,NAFTA,100.5887,A,00e8c987ade02ba5e8c89abc0d53f2ca1516c76967ccd7c0b501ef9cbbb3784a
1989-02,TUR,97.67471,A,4f6fe078361a13f2afd642ef1280ef9125ca91e7f607703b3b5b4d6f783f6505
1989-02,USA,100.4338,A,427c75eafaaeaf0af21704e752764113354436e928d9982bd3d992f688b63e89
1989-02,ZAF,101.1795,A,cd66f9548d414fbeccd10f3e93523d1eef95ca49ea57fba6fce8d9833f620c99
1989-03,AUS,101.0388,A,673328a702827d69ce94ab57c2b2d32cbb18d62a694f5cbd2355122500b00eaf
1989-03,BRA,100.3004,A,be1c305a1df982c069db30f9a8b7f8adca50fd78aab08cbe1e494cfe06fd1a22
1989-03,CAN,100.0265,A,1e82d41a8392deb12612c403d1b354031e3d68295ffc69576c173f41c48257fe
1989-03,DEU,100.6298,A,2e08545aaf6b846ed2ceafe6be2e0c63ee6ae6bca5ee3285e1a4295e4111b5de
1989-03,ESP,103.0264,A,783a2d89a94178b8d27da1b1500acc3b594e9c70252bbcad54621cef002c7e8f
1989-03,FRA,102.3441,A,1aaadbfcbeb30a2fd95a63352c27a2f6b6975c95fc7c72b51abb50b425997f9e
1989-03,G20,100.9992,A,46a9ab454003d7c4575ecda0001b2f6b682614f7b59e96a206312899610bb598
1989-03,G4E,101.2303,A,58b5b7472c235f132b7ee39a5aee1d6c373b393c176f5e37a5ebcb04aed46a67
1989-03,G7,100.8162,A,d1fba3b6f222e49c871a4dcf3d72d786a072bafda6dd7e0f3d00a38f3e56c4ce
1989-03,GBR,100.5679,A,3e1c2ae010d9e8ab5319323c98a68b7202776fc5ca665f764d810405e5a0c7ac
1989-03,ITA,101.9313,A,294d1c308d74795817c7eda7abd96bb7bfd24260689e399902d428b0198f007f
1989-03,JPN,101.6179,A,fd12494fe482b246e9f44531f4d81ea0f446b31bad266db79ba3a90419cbc26e
