period,index_value,observation_status,footnote_codes,footnote_text,source_latest,source_record_sha256
1933-01,12.9,available,,,false,5580e56cf82fe3e207f6b1d252e5090e27d4a207084024f6496127b712270e5d
1933-02,12.7,available,,,false,3123bba8f4e4e65c24bf1c4fd64240989845925430f57ec4d08bceea2a1175f2
1933-03,12.6,available,,,false,bb1a4063c04602bbba444951c2a10a2e827a616f674743826acddceae7900482
1933-04,12.6,available,,,false,cdc77045d793f5a4be2ef488712779fb4403ff08224544b2ac408f3fa15e79aa
1933-05,12.6,available,,,false,cffa87b55a199ff87b225c846365406da4b4b0f09f542eac4e29ca657b7e5de6
1933-06,12.7,available,,,false,69041997937141fe5b8a9f4a3156e345b6dfe3aaa37e77d83b342f54c8aa51d9
1933-07,13.1,available,,,false,18dfbfc1f5b1673058d1e2deb44f7a2457f27f5f22ae7169c7dc5a7ed88c24d4
1933-08,13.2,available,,,false,444b401c3ccce5e02c39fbea52672699fd51a793199d5d8c9701f944d422fb9b
1933-09,13.2,available,,,false,3bdac679be4e6c883cf6cd3e9645c6c70dc55f13e016c0f9d51c98ba314764fb
1933-10,13.2,available,,,false,b65b626ba2ef426cdfe3a9a5380ccdd621d047e03177bc730454f79bd44b3ef9
1933-11,13.2,available,,,false,7615f9b5fb9fb1c8e5ca4fe827772e2bf69e5b6928abb79cf9d34eea8f93157b
1933-12,13.2,available,,,false,196b89ee8f6a1caf677e3613cd986597e529e83fd096b9c2debbb5a7e50b44fd
