period,deposit_facility_rate_percent,obs_status,obs_conf,obs_pre_break,source_record_sha256
2007-01-01,2.5,A,F,,f8e276f3cc5f33042d69aacb7cff607e58f8246259f3383f6c3745462cdc6971
2007-01-02,2.5,A,F,,8fdad2f82a62fcf38f35d760c39ed673a77705d21b9574cd8128ccf96f07dfeb
2007-01-03,2.5,A,F,,ec05406b4e885b8b3d6a8ccaa44475b9508122d07da79a9d8527a125a5e40dd2
2007-01-04,2.5,A,F,,ef44c3f490cd42786676d6079ea484e563931738ce41110f9b50f6a14e684f00
2007-01-05,2.5,A,F,,0c8a49235d9f3573c11306a45d19a05ec26ac90a35eb2de78631ee4e2fa22184
2007-01-06,2.5,A,F,,15a3804e90718303c01c2703750cc19d6186231563794fd9e21c85c81594afd3
2007-01-07,2.5,A,F,,abb1e384ff4e1d3652cbfa72342c6c30bd57c0d670bb55579bcff0f6b6654b50
2007-01-08,2.5,A,F,,7f0d3f88d04d49c17cb1da0b745fa1e0c49e973d8fa79ec470ce672adbe1318f
2007-01-09,2.5,A,F,,2e9d497ed62a37147f7948c8b1887b99fb5c3ba642ccb276fe5a4fb93e73a2b6
2007-01-10,2.5,A,F,,c58b1ad9ee2d279b1587856de1a5d6deef4361110b051569d75ed187b14acf43
2007-01-11,2.5,A,F,,0c1959dff22beed447b336ce766da93d82f21d06522171e4a1e3fa1ac8e8830e
2007-01-12,2.5,A,F,,6017de94b137522111fbe60802ac7759c15499f0855ca21f19fb0f6146f4bf8e
2007-01-13,2.5,A,F,,3a504d586a69ddaa31c623253d320405d9fb49c61a2310a82b4f272f7980c584
2007-01-14,2.5,A,F,,9048145ee58b0b409d3f8a2827520dd8378e6f7b35a7045e5c5ce36c375cf49b
2007-01-15,2.5,A,F,,d43eb0be4401dd4c15eeeea112db26f83fc6b2e46978d8bd3f3f02600fc4fa88
2007-01-16,2.5,A,F,,86dafd71be981250b2e2ba94791fe0bdd11f40a2f3d42db6070742d7ce76bff7
2007-01-17,2.5,A,F,,bc206c830d4f3bc2505efb65c07de56188a0483e8d316c25932eabfd925d5c8a
2007-01-18,2.5,A,F,,c5d4740c406730a4f61291c41cd410ade9234dca1f2dd8554838ceeea93ccf3e
2007-01-19,2.5,A,F,,ac147d2385db3ae471468d00800db5cb1afe25e21eea3a86eda369f8b44f59de
2007-01-20,2.5,A,F,,84633add750f02b1f4bc99d6cb4ab7275a8f00f9be69dd8f8c13a3471f16ff1d
2007-01-21,2.5,A,F,,1cb4b47149805a0a6e828f445e96235509098a79bfb15cdb49b426145a5cbd37
2007-01-22,2.5,A,F,,dcb04ab991f669afeb6e86caa4b5190805c70b0b937b63a14bd6d544193d866e
2007-01-23,2.5,A,F,,ddbb546ec3f865f268726a293b573b9d4571e305dc8038cbbe572e006074673f
2007-01-24,2.5,A,F,,f6738f1ee65e0959bea72e5f771204e01aeb95cb3ec71fb2f986fbe13931308f
2007-01-25,2.5,A,F,,15cba87a02e9ff57824e42bb57ee6adb64a891d92beea7742d2bfc6a68caddc7
2007-01-26,2.5,A,F,,86276cd2d3c41a0948ac456571a0d73f4858be5292ea4b96740f3ceff85d9f86
2007-01-27,2.5,A,F,,68b48c4b3f9b4ab86ec8b3cb9ef7ebaa0b9cb3ef57476b42b4f2ded94ae35b54
2007-01-28,2.5,A,F,,488ddf76bd560d828b4fbec39115a99fc7c0530fa4838ec68c6192e12a86b788
2007-01-29,2.5,A,F,,1675acff4ba24c1eed3651a50cc7d27863a47f5f8cfb3913779288cdbd1b0b1a
2007-01-30,2.5,A,F,,07a3bcfc24939c0ed6abb59975b1e2b7715d599209e482c0eca7b8cc0a7a18e7
2007-01-31,2.5,A,F,,2ef2215c48224f0c8d9a2ff0c7f00ee7ef13c4e34ee3797a9d76d2f411de097c
2007-02-01,2.5,A,F,,1b6c665550b12d52ffb70483a0e60c8d4f8fc3a330024ad7885b9c3082e2578c
2007-02-02,2.5,A,F,,9eac52944fc71bab1f638852c7f1a511cf250cbec2b4e63e99c9209077495f3d
2007-02-03,2.5,A,F,,70ebb2fd86fe94a6ce894d1dd9ddb2c0aecd6b0f80a5a92e6fe6e0a1f1f19a52
2007-02-04,2.5,A,F,,182a0502ab2d5530f1235cf5cd6da4b5b07016e7700c787d1b103f3256b4a78e
2007-02-05,2.5,A,F,,553d60adff8ef85ebf6fc91be287ef03109186443dfee78e262ed88bebc2c559
2007-02-06,2.5,A,F,,dd81e086d363fae30566109a62725487e60f6335ea06c192dc75103e3a528cc3
2007-02-07,2.5,A,F,,4a25d941b2f04b5c3f2748ecb90e729340c9cfbdb74a4ecd45af065cfaaa10ff
2007-02-08,2.5,A,F,,de51bb9a1e68bfd3795c2b746106a3e207381ee2b6dcf130d09fcf0d7dadbc89
2007-02-09,2.5,A,F,,32108080514d923787568c7a9b61cd2dd16a15cd91d11fc3dcc701f9eefdbf50
2007-02-10,2.5,A,F,,e0d92a301517d79e29a0dd073d5f7ca5bb89c2ce9b4e88cab6e5a5b7776414c1
2007-02-11,2.5,A,F,,4e261db9203d3e7181ea8ea68aefa6a8cd4605eff8864b30abfd95a6aa1f103d
2007-02-12,2.5,A,F,,da2314f37c112ce3df229c419e83e11fd20db7368cb77617e820368de5d68866
2007-02-13,2.5,A,F,,c4e1729cd64ec6bd2c36df11e044951132e5409f8a922d11590a07783c277909
2007-02-14,2.5,A,F,,2b84c6eaa178f5b1a0b22581bd7e78b949c5873a00bb2aa5b0543a3f9d15d796
2007-02-15,2.5,A,F,,c348b9a350eaf8dfd9a7fc976ffad0428c7c4f78a803e2d36feb35a87a0d4c91
2007-02-16,2.5,A,F,,feed7c42df33dd9a3173a156218a089391ade168606355f26505b0fb0d94d457
2007-02-17,2.5,A,F,,68b552685da7e6df103ee38c6b14e500449e0c0645375c9aae44f13faf89a108
2007-02-18,2.5,A,F,,ee339fce12698170fc389524c06f07d62c97e5aa6c6c1e40a527414bef750315
2007-02-19,2.5,A,F,,d15d71b9f140f5cbc7f5614e9a66eb79475838a3ad214e44db0afb1f213790ba
2007-02-20,2.5,A,F,,f1743cd1f69d6fb54a7af76bca55afad2bef15dec177360023c8c0148c230926
2007-02-21,2.5,A,F,,0371b451c7f2c680cdea8c92e21858df8cbe7d09c8eb876ac3e59a97ffc4b77f
2007-02-22,2.5,A,F,,c50d811aba1fe3182574a1f5902cc586eb41e6ee243af42deffe54c5dac10ee9
2007-02-23,2.5,A,F,,26a98555ffec4406dc864f485e54dbc650f1ccf486bbb01fb50d1a2d87ab739d
2007-02-24,2.5,A,F,,d1bebe1ccc6ada6ab4136e961954ec78885828f89164a5e0d936f43cff540c99
2007-02-25,2.5,A,F,,74ea1a3ebb62c77a09952e38da74d506cb1509268fb2c76726cfb30ed4188bed
2007-02-26,2.5,A,F,,7141990ae6083f2b4d1252785b071717f0d7acc87bfa1b75b2c77842a19990c6
2007-02-27,2.5,A,F,,f2fcd551a0b9107cdc232eebe08cdb5a9008107c78e95b03fa23400b08327ae9
2007-02-28,2.5,A,F,,102f7fb4bb7c9f30a426d59f4b35a871a42b11d4281134662959389d8c82e2dd
2007-03-01,2.5,A,F,,67dbadfd581947abdddec975d47dd51bffeb31249fa597b4f2424e7c6289a219
2007-03-02,2.5,A,F,,04691d75559d7ba7c45f0faba166c33aaaec3505f00d79360e9eeb90ebe6fe8d
2007-03-03,2.5,A,F,,8164f881429f4ea7bfb9aa75ec43d1aa6568689ea333a8ae103130cc685a55d7
2007-03-04,2.5,A,F,,387b1b8edef15eb40a5c0afb21dcfb7e56f5243aa4f1dfefb23bcba7b43c21d6
2007-03-05,2.5,A,F,,4a5f1d288235ffb035c838e9073ad55de9d18f70d86259e03804f682c6c36a85
2007-03-06,2.5,A,F,,963f0df8353f8c4548e2ac97bb76ec6849075c47be827f08b74391044b927377
2007-03-07,2.5,A,F,,e103d745f2f911793643ccd8769094f674a4ec23035d3a37dbb502b0d268bc30
2007-03-08,2.5,A,F,,f27e220ae9213ce833d1ef6c5192feea73b49cbee1801871df8a4f52a4081da7
2007-03-09,2.5,A,F,,b1579043386aa7c102cda7a739969030ae636e6a2a41af06823789a15e103a7c
2007-03-10,2.5,A,F,,e6ff14279bc6c5490ce97612e9db33c735d9b67d38a58329e3e1840d8c70ae1c
2007-03-11,2.5,A,F,,957f8f562bfb7e24b54656cbac34f753d4ce155264795541b6d06f1fd932d290
2007-03-12,2.5,A,F,,e0822f794fa28f59d6d7dd7f539b957911c5c8efeb1cb0a927740a413b2d09fe
2007-03-13,2.5,A,F,,8d75c47452faf2c86788f5a3921bea8924c7c204f84abce78584055b25e6c411
2007-03-14,2.75,A,F,,969dd75e9cc47a55552bd796c04acd61313985457f2a334a2df7716ebfc4e4dd
2007-03-15,2.75,A,F,,648b098f4576a1f97a537dc96b8a211791f0f42a5e75138b66bc8cacd171c353
2007-03-16,2.75,A,F,,a38e69ded458559b34809daeb3dd36ab80ceaa41a77e6d234088387edd2416a0
2007-03-17,2.75,A,F,,1c9971f9bb8eb2c05fb3660ef484bfe849dc95b80356e6714f1d32705352d9c4
2007-03-18,2.75,A,F,,a140c9a07d2ad0ae0d8cfff6677fbcc3524a10083f1da67903f6f1e78d7a6cde
2007-03-19,2.75,A,F,,6fcdda2383df648861e5670c6b56184abba06d98c2eb73476c9cb2c64e862bdb
2007-03-20,2.75,A,F,,48a15fd20ad8e4fe83e026798c5ff8af9946ed5097a37ce3a2cab7f41ae77452
2007-03-21,2.75,A,F,,f7ea9fc95029428976bb1d182e1260b3ceecccc779a9696fef01222571b5bdf2
2007-03-22,2.75,A,F,,bc3866a116244319ac9202f183beffe7c0237e012ff37b750e7f90150c68e28a
2007-03-23,2.75,A,F,,be38c5673784e013a601ff0cef26c8d08e3935fb10f49b8b176b93c349ed0366
2007-03-24,2.75,A,F,,2fd124c673b7e474591b66797ce37655833ed7a4d3eb3586ea51fa1952b366fc
2007-03-25,2.75,A,F,,ec3a8fc19544a74591f01344747c7162ea3eae260118e9e6a5bcb64e26612a18
2007-03-26,2.75,A,F,,988f496a4b766a2634cd416affc5858417b8023baacb14949f82ac80573abd29
2007-03-27,2.75,A,F,,1c9dbcd53670569244a61d8dfe0a8686476e3b44afd59b05aeb59cf63c76ec77
2007-03-28,2.75,A,F,,9fb4572137f9779a099c4401f6b49f42c4ec3d9ba75e8bbb2c063d424f9ef005
2007-03-29,2.75,A,F,,baba0146020584c9e4a222aba3cef82d85c3d52725197452a4362c3d64144cc3
2007-03-30,2.75,A,F,,82cfd7aa4b047bf453439efae07fd5c1b9d8d8ef3d475e02573690b3a4ae5749
2007-03-31,2.75,A,F,,c60c1f93f4cfb8614d0e4140546440da37d18bda1a0b842ad3b1279ebe458b6b
2007-04-01,2.75,A,F,,3653f2fdc1634ebada0bae1b11151ea35273b27963569f92688b40a608a5ce27
2007-04-02,2.75,A,F,,ed09145c2a7731aadf62aa1c00c925944008f54f9dbc0c4c2260dfef60bd2b30
2007-04-03,2.75,A,F,,c60d3c3c9ff0a89d22b91f3131e4d8edddb4dd1c7e641ca8579305e6d325c0c6
2007-04-04,2.75,A,F,,461be700011400ea2c74d28fc0d9364abb39292364aa1d1b238291f39602bd3e
2007-04-05,2.75,A,F,,1cc8de4c327dfb6e1c407145ee7bed23f0f1a85d6f44bf1ba92b8584cee29486
2007-04-06,2.75,A,F,,b18d9c48faf49518440fc7ec75fb91de4799777caf749fabc34c8fa9415dd2cd
2007-04-07,2.75,A,F,,383ddefa946e497804d3ed49004642f345e428fa32c9c1c12b763fa57290296a
2007-04-08,2.75,A,F,,b84fb6da16cf8317e7547cca1bf73a4a69841b4d8f5b6c12556513660c0cde6d
2007-04-09,2.75,A,F,,ce1bd19002577b0f21505e286a2a826b34f2efb6efad70b33ed6157775cf1e60
2007-04-10,2.75,A,F,,bd2bc7bdc04ca760988c6bbc312fad8dae622e67c54db3a61232b44e0d2c174c
2007-04-11,2.75,A,F,,133b6d9691eeeb20eb345118c54e0bcf8aa0dd8a995cf65211574b0a0bf913d4
2007-04-12,2.75,A,F,,d390ec53ba4775dc2a24a07d6cb7e0e2af9f82b2f20fd531cbff8dc41bd13c65
2007-04-13,2.75,A,F,,575429c2f4d644ee18ae92319b84e34c14b54d6dfa46042d8fb6dbae4510616b
