period,ref_area,cli_index,obs_status,source_record_sha256
1995-01,A5M,100.9435,A,8fb152012f6c23229f58c2f9d9bef1aaec7a77ea04035ffca771ee308478c3d6
1995-01,AUS,100.1797,A,37cb7152f0564c3f47e86caf54e483765cf6f02fbb846811673365d665c9c02f
1995-01,BRA,100.6452,A,90f00b96b74c5b55e482af66d512b57dba5a780fb06da878cda47ee0ee474ef1
1995-01,CAN,100.5019,A,4345978ded83f5bef22a0778e070030f43101d797ffac8f30a6f85036df660de
1995-01,CHN,100.5202,A,10410f5f5acbfceaeb093bdc75245d87731dbc2e19474ef6e1650c1abc60d05b
1995-01,DEU,102.0725,A,b65a58dcadba52b18eb91c67f7ef7f087b7380da4d7e2cdb3fa6ba3369223cab
1995-01,ESP,100.5892,A,313f735d05e3e83b6020556d6ca94daaee6d6a67a77be4cd601c5cf11c4a0384
1995-01,FRA,101.5618,A,92b03cc7fdfa62ba33901bfdc04ce7039ad7505337ef0bd7a3445efcd503a5f3
1995-01,G20,100.6309,A,d017094e300628a759e4f34278440b8c08265fce6868b246bb4e205b6cd102df
1995-01,G4E,101.5631,A,e74363eeae23e192c608e188b27cfb16e590673940f48396bb7cd8a20e45d409
1995-01,G7,100.7369,A,5486b2768e17e23ad7bb9092854a0bdb0e3627c899309a14be5bb7c87a386af7
1995-01,GBR,99.74148,A,1db5b649e2dc609a320a24c467805233dca9d9d7e97c6bdaf2b8f5be13bb5878
1995-01,IDN,102.264,A,6ce5582488123455bf7b3547844865ee26c128a7647e4283cbb49b7c956cba1d
1995-01,IND,101.745,A,a42c588a5605d62ee8d78dd005b7350160fcd8ede05004d6091ea286ee7a091b
1995-01,ITA,102.6698,A,64f28b0c7e0464a492fcd83201b7454f41c472aae36f63c002abf4fa0cc7e3a7
1995-01,JPN,100.5504,A,21bb431ed63bf5933d09a87ff8ae2767dde43aad0f9d22dbed3b6fe2523685a6
1995-01,KOR,102.1493,A,8d82abbb1ecf1b6d8ca0dc9c20175072170f2a45a01eaeae4ca8f6bb2168d3c5
1995-01,MEX,94.23152,A,de3e82510474f712eca199288ce7bcb7676021ad1098395bb88c71a7b3747aa8
1995-01,NAFTA,99.54975,A,7716f52d24a9ea2a522c08e18d889d551813559fa99d85ffb15e615e548e92a4
1995-01,TUR,101.5298,A,6429aaa0f8b8ab4a600fb791178a679f7a3ef8c8204e22084f8426ff54eb1f0a
1995-01,USA,100.2416,A,82f87caa8798d51e3c350a3bae2e6fcb563e224a5f7a262822d35f8048cebbf6
1995-01,ZAF,102.8521,A,2fd767c5f3ee40d29419cb59f630a1703bd5ce79acc65121fee955faa4924b34
1995-02,A5M,100.9428,A,ae2b1935b3be0fcd998757a703941abb6798091bfacf5b6d4e23d87ffaea92e8
1995-02,AUS,99.82706,A,76ef8ebca42b532a01f12f9199ec36c0069b14a4f5919a738a6d21ae86075d37
1995-02,BRA,100.2765,A,bc887dccf3885861a3361ba80adc2aef746ab4a20095f80b7b194646fc84175b
1995-02,CAN,100.0423,A,6c11d619c8abdc25cca16cdf8f37dbbdc88d75e4f41da49c302fdbfad6fb84b4
1995-02,CHN,100.7178,A,f563ad57fdf8b04bc044d53a9faf3951c2bd36d7cc70f52fd672f0e4e5cf5072
1995-02,DEU,101.8397,A,3fd551232c612ec41fe392310b53d59bfcd750146a315a57c1f07fa1dbe6cdbc
