period,stock_thousand_barrels,source_record_sha256
1997-01-03,267904,8c982b156ee3cae599e6c0e29cc9f911d11d0d5b633ee6e5d48e0d0afa7026e0
1997-01-10,272956,09ba5590d857bff62d9a2753a7e0374132dd99b41e023b28d9db936859820bb3
1997-01-17,271491,6b79cc003ad77377136a4937a7ac9281a89e17d116ef9ccc752827b4a47c3984
1997-01-24,274863,0d5723ed0cf2b19689f8159d71e30ea4ff3c56e06b3015b31c96e4b747c2e58e
1997-01-31,280898,e3b9fd2f0620ec03f29d4bfd675d8a68490eaaccb3d48c04f33c6a40e1e1d725
1997-02-07,284247,ab8467ac591bb05eb4dd0ae2331e49e69e92a747de90a071f0110887fec7a89d
1997-02-14,288732,4f52487ac2bd02ce815d0144e9fd988db726d5257e14b9bce9db183a7fd8f9b3
1997-02-21,288568,a0179b14448f89b0928b7367b441a8378af1c0c2a4e9340359fee2ef95de3dc0
1997-02-28,283145,5375f6969482986c8b41cc2902cbc3a5c10f019c7047a1af4d4e407268cfb84a
1997-03-07,288475,ae493fbf6974713bd6f03f129c34989b8c623c9ce5c45a26c0832e5a80123e39
1997-03-14,288585,daea2abf9e52f5206a0f4248506e5529a99cc9f2f9ee408f9aa78e581adfa6d8
1997-03-21,287497,9944de49bd3dad29b498399ef1a3572140f88e18c9b759851eef36d9a3c4313a
1997-03-28,293843,5bba5c18a8510284fc2000060de751e9a9b443c1647bdacf7898cc48ce6614ec
1997-04-04,294041,f9ccfd2c2225287a4e53c237050da42de7dfa2edb5964b1842e7c1ccfd819e4c
1997-04-11,296665,2b498b9e4c17c0325ff9abc01c7ec0d4328ffb9ee87e093142749d737608a514
1997-04-18,298115,a16c3e25266acbbd8199e64375a374a3157409811532725da99a686e2aeb3673
1997-04-25,300941,e0d21b41c7e83952d4c77ff8e0703cd71a58fe9f7ba85c7ad81da992703e1b87
1997-05-02,300885,261fbc869c6add6059c1dd49087d175a9ff5d353cebb423283ede70f8b07b758
1997-05-09,307280,3dbbba27819528bbcc1a22bfa92c7a789fe060609cf41f7e97e6e7c182c303d9
1997-05-16,301845,ca099dfa77788cd1f63f0c533355c3e926904504517e349ef48c1f13a3df4410
1997-05-23,305059,e5ba6de030564a07fe7afd5af3fe8687b144cf247a24a0b40980325c0af4bcd8
1997-05-30,309261,dae993d52652bc191c1ffee1aa219a315d7dbfd6b84e761fee5a6aebb0955fcb
1997-06-06,308845,ec209579fd52f10838ec4e4a938029f1054274427bec8cfd1ed60ea60799db34
1997-06-13,307589,ced83c5e34d5e2b69c802a912cfb97f8a846dd398e045584c837a967e667db5f
1997-06-20,307126,fa83db0d5fd16b520109d49ef49409da1ffa00545c0506d2b68b15b8e01990ca
1997-06-27,301399,d26145e542cb59b93d14c968aa86b91040ded0e5ab130ac93a07b530943bae60
1997-07-04,306218,397a2979f4bf5fcc64bc357129a0a1b86bb541c2faaba144d92606d1e9e3e5c3
1997-07-11,303759,a0be3a27bbdc9824230651e4026eafe37a3e8cae4dba19ababb8e9430fcbf441
1997-07-18,301774,ead64c517c75fd59d31eb67e681aec3b4382f4cf3634c1e9b5f2053dd0af8500
1997-07-25,291884,6f8c3e4687ece0fc21f6090c8a201318359642a9b1371798721e7331eda8f6c4
1997-08-01,291120,b03552a2f93db0af2d6201462fba90013bf055be03ea1f309f093f09a58b099f
1997-08-08,296258,120058048f94b793413c96d391dec1cce6236d7e4729e55c9b045bf4cd5a35ea
1997-08-15,296882,9b8087581c68c0d481dc99038709d8789960ed1b58614c47b2f1796bc7789f1b
1997-08-22,291628,d2734c3ab756f36010de592d8200d3eb4c5de24545972d42839a3b956b0d2d1d
1997-08-29,290026,27a4085d75ccd123644c5a0fd18609472381f93f20c6522f0e5f07de85787c9f
1997-09-05,283928,0b1dac0f7a53af2b5ae0409de92c275d979f0e46dea2cc0ba1375ec742c477bb
1997-09-12,287722,d924fa35c2b30d8608a9b97de28d68f16cc93df412e839bf4b9ba3795e3f3f92
1997-09-19,283839,de57b17b3fb68ee0159821afdbc20345bc02e68cb6085b5dcdbefafca207220d
1997-09-26,285157,4ca0aa15c81b27f0a64adbbd001ef537862c450347a9bd6467aac7409682eb21
1997-10-03,289944,172209fa7755869f406d6c8e9473186859368eff5e9a40bf13b14fa0898e1a44
1997-10-10,287772,e4eb8ce8d5ea8463eb3f523e8a574799ab8716ea2bd7be86cc4db7f8b2126a4f
1997-10-17,284474,cdc1b8d884e46f493ca801819ef8d5a15802ce9a59dc59bbe4133145127d618e
1997-10-24,289079,e5db7c3e7fa54c91eb7457976e203db2715dfd0debb2bdea740c19dfcaaf3e3d
1997-10-31,295098,9ac29f73b7c04adc6a420ffd53575b5fe8eab98cec0571ec1443e9103c8f1098
1997-11-07,293789,0ac4965a61ea275142a1329f80c90b6e76c37f312bf01e581b10a1ebb20ee7d8
1997-11-14,299075,969718edc7f68c78f5194a4bc63eb15a97fc54664e0fd8b00d04c2dcc3ed3087
1997-11-21,302849,1c2fbe700b731dc1acc645f381a9ac6d335c563e5343ff0e58f8f1b5d5087f07
1997-11-28,305669,4d9e2d2216e26f070287be05166eac2411bfd3254e47118d7f79f56c99201ece
1997-12-05,300911,fff627e47d4af58bc102f261810f4f6e4fa24e1c148cfc4f4b05d320850d03c7
1997-12-12,303451,d0d4e841847e0d9e2936ff0c51d18695574c38e04b3688cbb8e83cfd5df1e269
1997-12-19,299482,421e3e4d678469c8b0e896f1f6e1280d932c067a10768f51a643e9654a1bbe63
1997-12-26,296230,6a08993374bb70b7ef0146eafd5ccbca220e04849c7abfe7ffd22b740360cd67
