period,gdp_millions_current_dollars,source_series_code,source_table_id,source_line_number,source_record_sha256
2001-Q1,10470231,A191RC,T10105,1,ac783888236eb7f5b196b62acccb9e871b73ea7103604d71aca1aa9d2564fadb
2001-Q2,10599000,A191RC,T10105,1,6daad15e3cd4b69d561967683bbfb240950b673806d53d8a3d10958b2aa17a42
2001-Q3,10598020,A191RC,T10105,1,a08beabc4e80223549fd16a6ec4360f0e8ca8238f4dcf4ee90c91e0f628c1d40
2001-Q4,10660465,A191RC,T10105,1,c65df9a6592e6215c3085efeb1b6ad88e2935f1a9f38217ea123466eaa2d658e
