period,debt_held_by_public,intragovernmental_holdings,total_public_debt_outstanding,source_line_number,source_record_sha256
2023-01-03,24507554337075.14,6843631783954.80,31351186121029.94,1,9aa6e8719527e607197114405f0f870b42440adccf9d92f45753977360e5c539
2023-01-04,24507810943956.64,6867738307192.66,31375549251149.30,1,cb75b3fad6140836664df0e46ccccf66e8a01043c618cb93970e235fdbe30761
2023-01-05,24510300399440.90,6870009587249.12,31380309986690.02,1,9954575aa3c01c6797de27dbc28cc11ed50894b55fa8e4aa1cd3dbd00b050d1a
2023-01-06,24510694268778.74,6874750261355.37,31385444530134.11,1,32177400d537671430d87d203bc9cb50de80e931662b6262e7309efe47107847
2023-01-09,24510491360745.09,6878389159616.87,31388880520361.96,1,ab442588e78f09392c238f19da052873fda95292671ca76402aeffcbe3b4d1e1
2023-01-10,24503808492232.59,6891324624480.60,31395133116713.19,1,dda26b99a016f34a0670c9b08344f207238b7297fcca94089f3b56374c6293a6
2023-01-11,24503936952202.58,6871205046472.39,31375141998674.97,1,69c490633042ede6749ce285c400e11378cbf8e9f2bc472958e2b4baa80fdde7
2023-01-12,24508970410562.73,6875215832367.95,31384186242930.68,1,089104eabb42a0b91bfd4894eebad62f003b30bdd83b88ff8b02f248653311b4
2023-01-13,24509049953688.03,6875444622065.73,31384494575753.76,1,f5fe2853244d7ae10771730d17f1c85b27b3f032be3d3c9dca412a366d820028
2023-01-17,24529073534926.79,6887365032577.67,31416438567504.46,1,36a11ab6936d2a30922e2e7b0595177fdad7d27c56af2e525a53405ade63ab6a
2023-01-18,24529263311432.61,6885097249496.18,31414360560928.79,1,38be84b63dab46e76c72e7c4683d3de1af81bc4a178938d1debf25e3b07a7aa7
2023-01-19,24597726186235.73,6857678348481.85,31455404534717.58,1,9b0c753ca65a5b02089f1f66376b28400dcc3637b9ad10484d5a6efe918da58c
2023-01-20,24597711562696.43,6857268443045.97,31454980005742.40,1,96d90727725a3a489c4298a53a4e975936082466b0195fadbe7a957d2f37e481
2023-01-23,24597079083052.30,6856627431441.51,31453706514493.81,1,5e6cf4d6f986f0567f803c62d58453a67233833c4316daabc5d82c6c53e9ee9c
2023-01-24,24588029392842.30,6866818436909.03,31454847829751.33,1,0c3ef68ccad57ccc2b440700aebdef424fc4a76c8a6ea68e7129794389c21b93
2023-01-25,24601728913404.86,6852679231043.18,31454408144448.04,1,c7e8cca132c0b10aa331e701c3e2846f9fe6179ae1d3884b276b8f2cb7d5d830
2023-01-26,24595370749863.17,6862325460574.27,31457696210437.44,1,d44a07066a74707fa075509b07bb8ffc8cd78daf92e9844f37049bdca6ae5ae3
2023-01-27,24594507779579.46,6862739414413.03,31457247193992.49,1,7c45f01acd0d5715f5e0aa0383a178df4f9aaf39dd24e1f906d2cbd4e975d1d2
2023-01-30,24591455277525.03,6864447472333.25,31455902749858.28,1,8cf595ebae0420edf637c8ff281bee21aea66da863e484cc6549d6c1394d9cb0
2023-01-31,24583993573074.66,6870988654664.50,31454982227739.16,1,c75c5c2e773287a622ca528ac17c93405a868c88af794c9693ab7e5794b8561c
2023-02-01,24627866879154.63,6826658524699.08,31454525403853.71,1,b9c748b2d4881525d61553e36c8946f157339f02fcd76c403bf94cda58c68585
2023-02-02,24614111117623.54,6842051083065.44,31456162200688.98,1,c9bf27525ec175664cf4c22ed42e236eadcbe1c4f80b33d348f9190888bcacaf
2023-02-03,24632540316493.99,6823160472707.70,31455700789201.69,1,e2a525d16775d9ab088378ec162769659666f5e881a08371f9fd675e12a42d9b
2023-02-06,24625672259290.92,6828644369333.43,31454316628624.35,1,24b932300568b84f8c4fcce3ceae1199679122be5bd7edab8638a94a22e69177
2023-02-07,24615758519222.41,6839348282569.04,31455106801791.45,1,c651aa08c4faa50f8f53776917c68d5538b188375c46ad33a2e2521583c7d2fe
2023-02-08,24633964941304.68,6820672048348.59,31454636989653.27,1,f30f8083113ce04015a354adc77d9a52040aaba06bd89ec9efc084a840331df9
2023-02-09,24632706860395.91,6823514069774.77,31456220930170.68,1,39ec8746ea6d5d1dcf461841e520eda89862ed077682298c62a3676bca2363a0
2023-02-10,24631981684311.92,6823765158936.24,31455746843248.16,1,1a3390b55c18cd3de38e588b1aefeae1dc0da2deb2103b45e3286988445aedde
2023-02-13,24628372758461.60,6825951978918.10,31454324737379.70,1,50969cd5e26516164cf9f83b1e708ec6ab977eede343af4742908fe8bf20a078
2023-02-14,24620832367364.22,6834287258719.87,31455119626084.09,1,5b7b901bee60959da73a2471033ce437e63250bb6058f71fc43c4d507a9eab69
2023-02-15,24632690699646.77,6822184645392.67,31454875345039.44,1,450adb39903c47e32a6400c2b0e7ecd6ecd430c9263314196c9318a083d065c8
2023-02-16,24629050125670.81,6827504504825.47,31456554630496.28,1,25834cd42015708a87fc75b78df1778cca44833f41b5516c577a132965529c90
2023-02-17,24622821116330.88,6833245712467.66,31456066828798.54,1,1ca5675fb77759c300aefd943114609189339e41d6c1f04d75f480060d97e93c
2023-02-21,24617040735960.56,6838368662277.79,31455409398238.35,1,446b71fa158bea9879063b823698c10aae295692e0fd8447c2ebc664bd01c1d4
2023-02-22,24617347968404.01,6837569237298.36,31454917205702.37,1,2c9f77a611c4553028b114c11daa4d9c33b724e6ce8b720c4d2097bdd345c1ea
2023-02-23,24622064217855.12,6836280295196.28,31458344513051.40,1,b770a262727f2c17b8ccbe2a221a8d2b9d2c143eb7b26450f6e90b98ee3a4b3f
2023-02-24,24614739029627.85,6843111779176.57,31457850808804.42,1,7252d0ccc8e9ca59cc37e24195da53c672add030e3ffe6ee1f57710a827d690c
2023-02-27,24613895583877.09,6842475119551.23,31456370703428.32,1,8ee9d78762edac029e2c262a333ebb65b62a2c2213a361f8b7db99c436ddaf0c
2023-02-28,24609240801721.77,6850050656857.69,31459291458579.46,1,8ea6ac302779421d81f1331bf9036688a4154faee3355298bfc2044b16eaa3be
2023-03-01,24651114436516.83,6807963062626.35,31459077499143.18,1,6c4a24663807bb3d0b5c8cae267f87b23e3afa718ef3eb130d79eb517597e59a
2023-03-02,24638428808442.94,6822270481572.07,31460699290015.01,1,b07e2fcd9ba108ae39654a6a6f4f9752ab0bce3e7a35c0e5459b3d1220a6f239
2023-03-03,24656606027326.08,6803593175960.65,31460199203286.73,1,a516c5a5d5b712a39e1328d48ed0c17017652dbec2114543b4afa431f226b349
2023-03-06,24648784848938.02,6809914026814.63,31458698875752.65,1,52a583e798148c04b2a747c9c9c6c2fac948c1f5fd76ec8dd35188c171e42cf7
2023-03-07,24638105509923.23,6821404118265.70,31459509628188.93,1,1e758fe8040f528bd7125ef28a60fc804e1727c7ddfb908580efe1d3ef6ac1e7
2023-03-08,24655743073935.02,6803263085634.60,31459006159569.62,1,56f816cfc7edc1fe1ab31cf763661f71b08691f120dc28c1a9f18bed07a43ace
2023-03-09,24648520075669.90,6812009483924.79,31460529559594.69,1,b84bd35788a32bc7fe8d45cc0bcc7f14ad2687389609d614229dd24d2c5a2f6c
2023-03-10,24694495096597.19,6765534458250.42,31460029554847.61,1,8c108d98b1598905872be057ea538fa587ce2e58da40b5a9466579727f916c8b
2023-03-13,24688026061245.58,6770503626776.63,31458529688022.21,1,bf3882991f81f458d1ccdb534805d38140e5d739ae525cbc3d64991c47f62e0f
2023-03-14,24635939474269.94,6823360387010.22,31459299861280.16,1,97cf3ed3eb3d7d1806c30d1e32a39943b1925cce942bbcfee2e7ea4863f6c5cb
2023-03-15,24653951364406.07,6804847893829.41,31458799258235.48,1,abe21d374c58dc07a6e146b4f27a270f68d95d8020d2587b34556743a9100d47
2023-03-16,24651327466524.76,6808929162699.81,31460256629224.57,1,3a062f614d5e66a1deedd5b836ce49334cddd13053e5f4781be9dfec570c7b33
2023-03-17,24642348579839.15,6817405678290.71,31459754258129.86,1,dbb0019082eaa54e4324742290a25d1deb10aa18c9a003c42759f14c9fbd3eb0
2023-03-20,24660461245713.11,6797786320259.93,31458247565973.04,1,c574607f444dca55356963325821b6702d33ca336f558f0a3fecc3dbc1370611
2023-03-21,24654812423447.06,6804065637157.62,31458878060604.68,1,e9917f0464e9f40b18c672ba78ed2d5c9d36cdfa339575c78b1c1d85184a8acf
2023-03-22,24672395872106.05,6785982901386.66,31458378773492.71,1,8de89a45e810a9e20ad7e8d595098fa3e697af2fb69271ff6f512c78bc27a471
2023-03-23,24672446327613.34,6788843837971.41,31461290165584.75,1,7987fbef300eceda7bddc902b5269608d02d21f6a483d228adc74cfebe258e86
2023-03-24,24670017751549.63,6790767207369.65,31460784958919.28,1,709d6fc9b450ad480d134b7fb22323b956b03c32293504071f6b23a4a19f01d1
2023-03-27,24657636419589.87,6801634274425.01,31459270694014.88,1,e95094677090ee38e627d29bdf57e4f238ecda0b42f7e1fb7970a4fdc682d5e7
2023-03-28,24650286277272.32,6809609472394.87,31459895749667.19,1,301391f58355dbc655b004a22f988e7bcedfc8beac323859ba92b6d558cce0b9
2023-03-29,24649090662093.88,6810303520080.26,31459394182174.14,1,aa7af0797d167516a0f523fae093a6d15d8f5b6c30ca17c11777dc9f986266c0
2023-03-30,24641815856835.50,6819102055165.14,31460917912000.64,1,848f1c3381d88ce9a30a3a3fa8f614797fd6686ade051231c6a9e73561927214
2023-03-31,24693515037758.24,6764922537269.94,31458437575028.18,1,b4ee9f2767d52a5be44b49c826529dd6d131622b7cba118865bab864eb2c3e68
2023-04-03,24697739971933.05,6759422120102.10,31457162092035.15,1,e972074be9385e1ec891dcbf6b97a6e6790d1c4b09818b43c3b354ba5ee6ac4b
2023-04-04,24675090313100.14,6782724069791.36,31457814382891.50,1,af6bc4e8124bbdec70f1451b4d6220489c44304a7901431896c42795f747b556
2023-04-05,24674103950594.51,6783199274429.07,31457303225023.58,1,7de0703659257ccf847aaa0ae40a178dd5113e1cc182865a9804b391976b7128
