period,index_value,observation_status,footnote_codes,footnote_text,source_latest,source_record_sha256
1920-01,19.3,available,,,false,3c7d9945b98118ba02e1017cb4bb3e4516fccbd8a70894096a2bc6641a1dde67
1920-02,19.5,available,,,false,287662741fc8bba1b7dce675ef9b32f891dde45ce63cc484825369f210feac0b
1920-03,19.7,available,,,false,fd7827b989041a9d332ac33be0c94823018dd10bbaec811c79a5308a4bc6a936
1920-04,20.3,available,,,false,2b4eff20759ace6f094b27018d5345c56ca8c255a84c58bf190522f22984942d
1920-05,20.6,available,,,false,df9047633f626c074cff723599555c5cba0531bc7a8eb3935231d03348bd9453
1920-06,20.9,available,,,false,ffef1a1b10c4bf8f2812cafff55295df1bc5e99ecb7e96e410ff2e54828c10b2
1920-07,20.8,available,,,false,2419ff3be0ed577b3971ed7f6278ab029afcb955ea030815dfb736032989b468
1920-08,20.3,available,,,false,b62e25fc3ad186ee0c0b8d4783517b3178d4f934674a23c59e6da1c94f4b7cad
1920-09,20.0,available,,,false,1f594a6e6264fb1d694709e42206632db5211bf22fd4464709bfcb16985f4743
1920-10,19.9,available,,,false,e25e44a5bba0665fdca15f40f282aa6aa4ba18cc419279a75afa2d0e6ca86210
1920-11,19.8,available,,,false,85c3dfd452a591b0fe67267ddf6a4931517acfba14e0f48edf5936e78ecc2d76
1920-12,19.4,available,,,false,eff33d5ca8ce7a40d746e03d0150073d2d931371295787251f0ff54a14a3f0c7
