period,debt_held_by_public,intragovernmental_holdings,total_public_debt_outstanding,source_line_number,source_record_sha256
2007-01-02,4906145745540.04,3772083578665.37,8678229324205.41,1,af3121d4534e549b5c60e56f79f6330c95ea4493984a751da8797e444223810f
2007-01-03,4906387642060.28,3770826613252.79,8677214255313.07,1,5836720fc46fb7d22bce5292fb631b3b5c80974db61dbe1318f2df857f51d63a
2007-01-04,4898816127068.69,3771780115904.35,8670596242973.04,1,803112aa768ec3d46a8de99279c1c41a948d4aab19d323bcd1bf0109d7ee1e8c
2007-01-05,4898650116851.97,3774502329214.86,8673152446066.83,1,20612d9e431192d9a6e1238884674cd652d2d680fd3f650b65cb9d99bdcc840e
2007-01-08,4898353058455.66,3774456762962.08,8672809821417.74,1,403f174ae18f5abcad7c96297870a0de7c2a8e50870ed16bbe0d56efef0ad951
2007-01-09,4899922862005.52,3777779371076.59,8677702233082.11,1,b7efc4343f3e7a97ea9c2c0d3d8a05443378ed4512a92e11fad2482c1b1b82f5
2007-01-10,4900148786733.81,3773218286931.95,8673367073665.76,1,34e90cfb5cbc6c3bf69f9995158cbc75c77c4eae52a88303e6a624889b5f7940
2007-01-11,4899285748421.81,3775048798545.08,8674334546966.89,1,215aafff0acb010156c2d938a04627d21f7247790d6afda5581648f896cbe8a8
2007-01-12,4899372232476.19,3774878959332.57,8674251191808.76,1,47bb14e4040efad614d7401e0e8b575c7c8cc0a9090fdc0bb173668d566c8d71
2007-01-16,4889977193543.40,3778438061528.13,8668415255071.53,1,704f9ab9de7061c34df0eb207cbe618cfd15d5415521c1a1a796d08936e7c179
2007-01-17,4890300912052.12,3781658104303.55,8671959016355.67,1,966c398e342c06ca4871c482d93b65427a9922c361ffd494d1b90b5f9807d86c
2007-01-18,4888465602419.67,3784199024164.81,8672664626584.48,1,13c703d4cb0cecbc834e4d05f0df898e83a18c731833840202a0c049c534637f
2007-01-19,4888251535177.46,3786833548360.02,8675085083537.48,1,008f021fc68015c818698943660f383840df660fd0db6228ced5cbca210484a1
2007-01-22,4888095549841.50,3788572872664.36,8676668422505.86,1,dd905fb53e8bd16c584b8e77195f38b1559c3d5a91262b39b0735cee8dd9f513
2007-01-23,4888595088378.80,3793050534562.75,8681645622941.55,1,8690298788d07acbe68d98baf3ab21477ddec2c55fe4cdf204f88f5900cb093b
2007-01-24,4890430307259.76,3789388384913.86,8679818692173.62,1,8edf9a2dae52a69d2c149bdbfd8a8e4e04c31e8c0c4c59cfcb903103c5a8b7aa
2007-01-25,4890714472208.82,3792757080494.58,8683471552703.40,1,901fd0522c8fe3e5ff6828c6a53aff280cf764b6f37821fe6de9b4f6a29b844f
2007-01-26,4890833829587.06,3792380393710.61,8683214223297.67,1,3760ed71842abe70f8be84bfd6984c1388c95de445cddc8f7d8531c7275a3f66
2007-01-29,4894165071856.21,3793850798085.54,8688015869941.75,1,ca26e727e76fcb7b47bdf79e1aeb21e4cd54491128c782b5ed498c54702d8fbb
2007-01-30,4894707291414.68,3793486106730.42,8688193398145.10,1,f53a549ecd187e4c747fe741a4532b4e7a0a77badcb70051ce3612a71e008fd6
2007-01-31,4913960890707.78,3793600173259.34,8707561063967.12,1,19bdbf42819fa444637b0042f902191c164f8c8c56eebe3d19a3fbb241511bf9
2007-02-01,4914825624699.78,3780077144391.40,8694902769091.18,1,90c08aecc5e8b07f02a6cfc6327ce5af01093377ba7583c48a2832f958ab7991
2007-02-02,4914957810633.48,3778394997741.09,8693352808374.57,1,d0b6ba10e38e35f9826ee4babbf87da46ceb548aa4cee6b17fda6f38da0fcd74
2007-02-05,4914810958403.90,3781542616809.34,8696353575213.24,1,ffc5f2004c8ca0d9a42259c8f594c43640db56f11cd9cf3a6884028f7f0a4124
2007-02-06,4914809626545.97,3785172262606.71,8699981889152.68,1,4e6c767fcb75d9c4593b3eb0222bcf5e9b88417381b4f35bd62dd8b53d58c093
2007-02-07,4915441130728.18,3784357382082.40,8699798512810.58,1,830ac0404b3270a1e0726cd4d5e91d0b79bc788787cf9010440078a793786165
2007-02-08,4927587830502.69,3786124749634.98,8713712580137.67,1,7645ce71c6fc9475b2170b5b9efd519789e2a683e77aed2db01fb8ff7319fdad
2007-02-09,4927604014508.48,3785966326580.94,8713570341089.42,1,cbafe80c5dc673d79ad28a1f203281a6599a4b7bb60510fa69a06a2719910a1b
2007-02-12,4927672571064.60,3786299589012.70,8713972160077.30,1,99656be6b9ad9fcacf7375d22937b19db7b4ed7a9415fa191e5c41d9d520ad57
2007-02-13,4928139436811.83,3790339431633.61,8718478868445.44,1,d4a81719555c9bd75da2501d2f88a13f6b5d9b9ba1e4483685559e59529f6be3
2007-02-14,4928311563667.16,3784915933444.32,8713227497111.48,1,b1f5cd29c0b01defed625c07031e170b26566fc95888630116b0af5a4d57f885
2007-02-15,4947664950904.39,3791035411527.64,8738700362432.03,1,cd328cc7b369636105c521372634a9db69fce9204857ea718ed9db34607f10fd
2007-02-16,4953788736314.78,3792262545492.97,8746051281807.75,1,1680919f494a9776ec09cc4c6f919b58405eaca8df4d709fea0c0c880dc41de3
2007-02-20,4954255750455.69,3797891693113.36,8752147443569.05,1,54b1dab38916fb0a7367a2861f80ae094bbdb98c36b30fcc8ae68af8cc60f57c
2007-02-21,4954721573002.83,3797757195339.85,8752478768342.68,1,18d77c8f529aeb5207a81be31a47bc96eec46767640b63b977a27def02d75228
2007-02-22,4970836541497.28,3797777713284.60,8768614254781.88,1,02451f62936ce7b15f055ce38038103e27ca1a1c457993e87ff2373ec1f76617
